coordinateID,geoID,geoName,longitude,latitude
c491,15,Cuauhtémoc,-99.1490557562,19.4313734294
c492,10,Álvaro Obregón,-99.248506128788,19.3786796318581
c493,15,Cuauhtémoc,-99.1490557562,19.4313734294
c494,12,Tlalpan,-99.2062207957,19.1983396763
c495,7,Iztapalapa,-99.0567989642,19.3491663204
c496,16,Miguel Hidalgo,-99.1843501,19.3998346
c497,16,Miguel Hidalgo,-99.1843501,19.3998346
c498,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c499,7,Iztapalapa,-99.0567989642,19.3491663204
c500,7,Iztapalapa,-99.0567989642,19.3491663204
c501,2,Azcapotzalco,-99.1821069423,19.4853286147
c502,12,Tlalpan,-99.2062207957,19.1983396763
c503,16,Miguel Hidalgo,-99.1843501,19.3998346
c504,2,Azcapotzalco,-99.1821069423,19.4853286147
c505,10,Álvaro Obregón,-99.246819712,19.336175562
c506,7,Iztapalapa,-99.0567989642,19.3491663204
c507,10,Álvaro Obregón,-99.1919955,19.357102
c508,13,Xochimilco,-99.0903636045,19.2451450458
c509,13,Xochimilco,-99.0903636045,19.2451450458
c510,3,Coyoacán,-99.1503763525,19.3266672536
c511,13,Xochimilco,-99.0903636045,19.2451450458
c512,10,Álvaro Obregón,-99.246819712,19.336175562
c513,10,Álvaro Obregón,-99.1919955,19.357102
c514,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c515,15,Cuauhtémoc,-99.1490557562,19.4313734294
c516,16,Miguel Hidalgo,-99.1843501,19.3998346
c517,7,Iztapalapa,-99.0567989642,19.3491663204
c518,7,Iztapalapa,-99.0567989642,19.3491663204
c519,16,Miguel Hidalgo,-99.1843501,19.3998346
c520,11,Tláhuac,-99.0028216137,19.2769983772
c521,11,Tláhuac,-99.0028216137,19.2769983772
c522,13,Xochimilco,-99.0903636045,19.2451450458
c523,12,Tlalpan,-99.2062207957,19.1983396763
c524,12,Tlalpan,-99.140238,19.2846922
c525,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c526,2,Azcapotzalco,-99.1821069423,19.4853286147
c527,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c528,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c529,7,Iztapalapa,-99.137171,19.375769
c530,3,Coyoacán,-99.1503763525,19.3266672536
c531,6,Iztacalco,-99.094329797,19.396911897
c532,7,Iztapalapa,-99.0567989642,19.3491663204
c533,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c534,15,Cuauhtémoc,-99.1490557562,19.4313734294
c535,15,Cuauhtémoc,-99.259495,19.3863707
c536,7,Iztapalapa,-99.0567989642,19.3491663204
c537,7,Iztapalapa,-99.0567989642,19.3491663204
c538,7,Iztapalapa,-99.0567989642,19.3491663204
c539,2,Azcapotzalco,-99.1821069423,19.4853286147
c540,13,Xochimilco,-99.0903636045,19.2451450458
c541,13,Xochimilco,-99.0903636045,19.2451450458
c542,10,Álvaro Obregón,-99.1919955,19.357102
c543,2,Azcapotzalco,-99.1821069423,19.4853286147
c544,7,Iztapalapa,-99.0567989642,19.3491663204
c545,7,Iztapalapa,-99.0567989642,19.3491663204
c546,12,Tlalpan,-99.2062207957,19.1983396763
c547,12,Tlalpan,-99.2062207957,19.1983396763
c548,7,Iztapalapa,-99.0567989642,19.3491663204
c549,6,Iztacalco,-99.17936422269749,19.381039035181043
c550,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c551,14,Benito Juárez,-99.1611346584,19.3806424162
c552,2,Azcapotzalco,-99.1821069423,19.4853286147
c553,2,Azcapotzalco,-99.1821069423,19.4853286147
c554,2,Azcapotzalco,-99.1821069423,19.4853286147
c555,17,Venustiano Carranza,-99.0931057959,19.4304954545
c556,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c557,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c558,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c559,3,Coyoacán,-99.1503763525,19.3266672536
c560,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c561,15,Cuauhtémoc,-99.1490557562,19.4313734294
c562,15,Cuauhtémoc,-99.1490557562,19.4313734294
c563,3,Coyoacán,-99.1503763525,19.3266672536
c564,12,Tlalpan,-99.2062207957,19.1983396763
c565,12,Tlalpan,-99.2062207957,19.1983396763
c566,2,Azcapotzalco,-99.1821069423,19.4853286147
c567,7,Iztapalapa,-99.0567989642,19.3491663204
c568,6,Iztacalco,-99.094329797,19.396911897
c569,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c570,2,Azcapotzalco,-99.1821069423,19.4853286147
c571,12,Tlalpan,-99.140238,19.2846922
c572,2,Azcapotzalco,-99.1821069423,19.4853286147
c573,12,Tlalpan,-99.1600234,19.152878
c574,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c575,15,Cuauhtémoc,-99.1490557562,19.4313734294
c576,2,Azcapotzalco,-99.1821069423,19.4853286147
c577,2,Azcapotzalco,-99.1821069423,19.4853286147
c578,3,Coyoacán,-99.1503763525,19.3266672536
c579,7,Iztapalapa,-99.0567989642,19.3491663204
c580,7,Iztapalapa,-99.0567989642,19.3491663204
c581,3,Coyoacán,-99.1503763525,19.3266672536
c582,12,Tlalpan,-99.18480350686816,19.295496106959007
c583,15,Cuauhtémoc,-99.1490557562,19.4313734294
c584,3,Coyoacán,-99.1503763525,19.3266672536
c585,2,Azcapotzalco,-99.1821069423,19.4853286147
c586,3,Coyoacán,-99.1503763525,19.3266672536
c587,12,Tlalpan,-99.2062207957,19.1983396763
c588,3,Coyoacán,-99.1503763525,19.3266672536
c589,12,Tlalpan,-99.2058092,19.2970107
c590,12,Tlalpan,-99.2062207957,19.1983396763
c591,3,Coyoacán,-99.1503763525,19.3266672536
c592,15,Cuauhtémoc,-99.13776733273572,19.43667472979826
c593,13,Xochimilco,-99.0903636045,19.2451450458
c594,2,Azcapotzalco,-99.1821069423,19.4853286147
c595,16,Miguel Hidalgo,-99.1843501,19.3998346
c596,6,Iztacalco,-99.1716377343619,19.38544985283352
c597,3,Coyoacán,-99.1503763525,19.3266672536
c598,12,Tlalpan,-99.2062207957,19.1983396763
c599,16,Miguel Hidalgo,-99.1843501,19.3998346
c600,16,Miguel Hidalgo,-99.1843501,19.3998346
c601,10,Álvaro Obregón,-99.1919955,19.357102
c602,3,Coyoacán,-99.1503763525,19.3266672536
c603,14,Benito Juárez,-99.1611346584,19.3806424162
c604,15,Cuauhtémoc,-99.1490557562,19.4313734294
c605,13,Xochimilco,-99.0903636045,19.2451450458
c606,6,Iztacalco,-99.094329797,19.396911897
c607,13,Xochimilco,-99.0903636045,19.2451450458
c608,14,Benito Juárez,-99.1611346584,19.3806424162
c609,13,Xochimilco,-99.0903636045,19.2451450458
c610,13,Xochimilco,-99.0903636045,19.2451450458
c611,13,Xochimilco,-99.0903636045,19.2451450458
c612,12,Tlalpan,-99.2062207957,19.1983396763
c613,10,Álvaro Obregón,-99.1919955,19.357102
c614,7,Iztapalapa,-99.0567989642,19.3491663204
c615,15,Cuauhtémoc,-99.1490557562,19.4313734294
c616,10,Álvaro Obregón,-99.1919955,19.357102
c617,12,Tlalpan,-99.2062207957,19.1983396763
c618,14,Benito Juárez,-99.1611346584,19.3806424162
c619,13,Xochimilco,-99.0903636045,19.2451450458
c620,2,Azcapotzalco,-99.1821069423,19.4853286147
c621,2,Azcapotzalco,-99.1821069423,19.4853286147
c622,2,Azcapotzalco,-99.1821069423,19.4853286147
c623,10,Álvaro Obregón,-99.1919955,19.357102
c624,16,Miguel Hidalgo,-99.1843501,19.3998346
c625,14,Benito Juárez,-99.1611346584,19.3806424162
c626,15,Cuauhtémoc,-99.259495,19.3863707
c627,10,Álvaro Obregón,-99.246819712,19.336175562
c628,7,Iztapalapa,-99.0567989642,19.3491663204
c629,15,Cuauhtémoc,-99.1490557562,19.4313734294
c630,7,Iztapalapa,-99.0567989642,19.3491663204
c631,7,Iztapalapa,-99.0567989642,19.3491663204
c632,12,Tlalpan,-99.2062207957,19.1983396763
c633,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c634,12,Tlalpan,-99.2062207957,19.1983396763
c635,12,Tlalpan,-99.2062207957,19.1983396763
c636,12,Tlalpan,-99.2062207957,19.1983396763
c637,12,Tlalpan,-99.2062207957,19.1983396763
c638,12,Tlalpan,-99.2062207957,19.1983396763
c639,12,Tlalpan,-99.2062207957,19.1983396763
c640,12,Tlalpan,-99.2062207957,19.1983396763
c641,12,Tlalpan,-99.2062207957,19.1983396763
c642,12,Tlalpan,-99.2062207957,19.1983396763
c643,12,Tlalpan,-99.2062207957,19.1983396763
c644,12,Tlalpan,-99.2062207957,19.1983396763
c645,12,Tlalpan,-99.2062207957,19.1983396763
c646,6,Iztacalco,-99.137171,19.375769
c647,16,Miguel Hidalgo,-99.180678,19.444937
c648,6,Iztacalco,-99.137171,19.375769
c649,3,Coyoacán,-99.1503763525,19.3266672536
c650,3,Coyoacán,-99.1503763525,19.3266672536
c651,11,Tláhuac,-99.0028216137,19.2769983772
c652,12,Tlalpan,-99.2058092,19.2970107
c653,7,Iztapalapa,-99.0567989642,19.3491663204
c654,14,Benito Juárez,-99.1611346584,19.3806424162
c655,3,Coyoacán,-99.1503763525,19.3266672536
c656,16,Miguel Hidalgo,-99.1843501,19.3998346
c657,15,Cuauhtémoc,-99.1490557562,19.4313734294
c658,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c659,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c660,10,Álvaro Obregón,-99.246819712,19.336175562
c661,15,Cuauhtémoc,-99.128294,19.4043522
c662,12,Tlalpan,-99.2062207957,19.1983396763
c663,2,Azcapotzalco,-99.1821069423,19.4853286147
c664,2,Azcapotzalco,-99.1821069423,19.4853286147
c665,12,Tlalpan,-99.2062207957,19.1983396763
c666,10,Álvaro Obregón,-99.1919955,19.357102
c667,15,Cuauhtémoc,-99.259495,19.3863707
c668,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c669,14,Benito Juárez,-99.1611346584,19.3806424162
c670,2,Azcapotzalco,-99.1821069423,19.4853286147
c671,2,Azcapotzalco,-99.1821069423,19.4853286147
c672,15,Cuauhtémoc,-99.259495,19.3863707
c673,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c674,17,Venustiano Carranza,-99.0931057959,19.4304954545
c675,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c676,6,Iztacalco,-99.137171,19.375769
c677,10,Álvaro Obregón,-99.1919955,19.357102
c678,15,Cuauhtémoc,-99.1490557562,19.4313734294
c679,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c680,3,Coyoacán,-99.1503763525,19.3266672536
c681,7,Iztapalapa,-99.0567989642,19.3491663204
c682,7,Iztapalapa,-99.0567989642,19.3491663204
c683,7,Iztapalapa,-99.0567989642,19.3491663204
c684,15,Cuauhtémoc,-99.1490557562,19.4313734294
c685,2,Azcapotzalco,-99.1821069423,19.4853286147
c686,7,Iztapalapa,-99.0567989642,19.3491663204
c687,15,Cuauhtémoc,-99.1490557562,19.4313734294
c688,2,Azcapotzalco,-99.1821069423,19.4853286147
c689,7,Iztapalapa,-99.0567989642,19.3491663204
c690,7,Iztapalapa,-99.0567989642,19.3491663204
c691,11,Tláhuac,-99.0028216137,19.2769983772
c692,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c693,7,Iztapalapa,-99.0567989642,19.3491663204
c694,15,Cuauhtémoc,-99.13757343969718,19.43369351076089
c695,6,Iztacalco,-99.16114368748742,19.40132485054511
c696,7,Iztapalapa,-99.0567989642,19.3491663204
c697,17,Venustiano Carranza,-99.09417356,19.42374746
c698,7,Iztapalapa,-99.0567989642,19.3491663204
c699,10,Álvaro Obregón,-99.1919955,19.357102
c700,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c701,15,Cuauhtémoc,-99.1490557562,19.4313734294
c702,7,Iztapalapa,-99.0567989642,19.3491663204
c703,12,Tlalpan,-99.2058092,19.2970107
c704,12,Tlalpan,-99.2062207957,19.1983396763
c705,13,Xochimilco,-99.0903636045,19.2451450458
c706,17,Venustiano Carranza,-99.0931057959,19.4304954545
c707,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c708,15,Cuauhtémoc,-99.1490557562,19.4313734294
c709,15,Cuauhtémoc,-99.259495,19.3863707
c710,7,Iztapalapa,-99.0567989642,19.3491663204
c711,13,Xochimilco,-99.0903636045,19.2451450458
c712,16,Miguel Hidalgo,-99.1843501,19.3998346
c713,7,Iztapalapa,-99.0567989642,19.3491663204
c714,10,Álvaro Obregón,-99.246819712,19.336175562
c715,16,Miguel Hidalgo,-99.1843501,19.3998346
c716,3,Coyoacán,-99.1503763525,19.3266672536
c717,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c718,7,Iztapalapa,-99.0567989642,19.3491663204
c719,7,Iztapalapa,-99.0567989642,19.3491663204
c720,7,Iztapalapa,-99.0567989642,19.3491663204
c721,12,Tlalpan,-99.2062207957,19.1983396763
c722,7,Iztapalapa,-99.0567989642,19.3491663204
c723,7,Iztapalapa,-99.0567989642,19.3491663204
c724,7,Iztapalapa,-99.0567989642,19.3491663204
c725,16,Miguel Hidalgo,-99.1843501,19.3998346
c726,2,Azcapotzalco,-99.1821069423,19.4853286147
c727,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c728,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c729,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c730,7,Iztapalapa,-99.0567989642,19.3491663204
c731,3,Coyoacán,-99.1503763525,19.3266672536
c732,7,Iztapalapa,-99.0567989642,19.3491663204
c733,7,Iztapalapa,-99.0567989642,19.3491663204
c734,7,Iztapalapa,-99.0567989642,19.3491663204
c735,12,Tlalpan,-99.2062207957,19.1983396763
c736,10,Álvaro Obregón,-99.1919955,19.357102
c737,2,Azcapotzalco,-99.1821069423,19.4853286147
c738,12,Tlalpan,-99.2062207957,19.1983396763
c739,15,Cuauhtémoc,-99.1490557562,19.4313734294
c740,11,Tláhuac,-99.0028216137,19.2769983772
c741,16,Miguel Hidalgo,-99.1843501,19.3998346
c742,15,Cuauhtémoc,-99.1490557562,19.4313734294
c743,2,Azcapotzalco,-99.1821069423,19.4853286147
c744,12,Tlalpan,-99.2062207957,19.1983396763
c745,10,Álvaro Obregón,-99.1919955,19.357102
c746,15,Cuauhtémoc,-99.1490557562,19.4313734294
c747,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c748,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c749,13,Xochimilco,-99.0903636045,19.2451450458
c750,13,Xochimilco,-99.0903636045,19.2451450458
c751,2,Azcapotzalco,-99.1821069423,19.4853286147
c752,12,Tlalpan,-99.2062207957,19.1983396763
c753,12,Tlalpan,-99.140238,19.2846922
c754,15,Cuauhtémoc,-99.1490557562,19.4313734294
c755,10,Álvaro Obregón,-99.246819712,19.336175562
c756,11,Tláhuac,-99.0028216137,19.2769983772
c757,16,Miguel Hidalgo,-99.1843501,19.3998346
c758,2,Azcapotzalco,-99.1821069423,19.4853286147
c759,7,Iztapalapa,-99.0567989642,19.3491663204
c760,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c761,15,Cuauhtémoc,-99.1490557562,19.4313734294
c762,15,Cuauhtémoc,-99.1490557562,19.4313734294
c763,15,Cuauhtémoc,-99.1490557562,19.4313734294
c764,14,Benito Juárez,-99.1611346584,19.3806424162
c765,12,Tlalpan,-99.2062207957,19.1983396763
c766,15,Cuauhtémoc,-99.1490557562,19.4313734294
c767,12,Tlalpan,-99.2062207957,19.1983396763
c768,2,Azcapotzalco,-99.1821069423,19.4853286147
c769,7,Iztapalapa,-99.0567989642,19.3491663204
c770,15,Cuauhtémoc,-99.1490557562,19.4313734294
c771,12,Tlalpan,-99.2062207957,19.1983396763
c772,2,Azcapotzalco,-99.1821069423,19.4853286147
c773,7,Iztapalapa,-99.0567989642,19.3491663204
c774,3,Coyoacán,-99.1503763525,19.3266672536
c775,7,Iztapalapa,-99.0567989642,19.3491663204
c776,7,Iztapalapa,-99.0567989642,19.3491663204
c777,15,Cuauhtémoc,-99.1490557562,19.4313734294
c778,11,Tláhuac,-99.0028216137,19.2769983772
c779,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c780,13,Xochimilco,-99.0903636045,19.2451450458
c781,15,Cuauhtémoc,-99.1490557562,19.4313734294
c782,14,Benito Juárez,-99.1611346584,19.3806424162
c783,12,Tlalpan,-99.2062207957,19.1983396763
c784,7,Iztapalapa,-99.0567989642,19.3491663204
c785,10,Álvaro Obregón,-99.246819712,19.336175562
c786,13,Xochimilco,-99.0903636045,19.2451450458
c787,15,Cuauhtémoc,-99.1490557562,19.4313734294
c788,7,Iztapalapa,-99.05015978404516,19.335918
c789,2,Azcapotzalco,-99.1821069423,19.4853286147
c790,12,Tlalpan,-99.140238,19.2846922
c791,15,Cuauhtémoc,-99.1490557562,19.4313734294
c792,3,Coyoacán,-99.1503763525,19.3266672536
c793,13,Xochimilco,-99.0903636045,19.2451450458
c794,5,Gustavo A. Madero,-99.1463349442062,19.49221644392143
c795,12,Tlalpan,-99.140238,19.2846922
c796,14,Benito Juárez,-99.1611346584,19.3806424162
c797,15,Cuauhtémoc,-99.1490557562,19.4313734294
c798,12,Tlalpan,-99.2062207957,19.1983396763
c799,12,Tlalpan,-99.2062207957,19.1983396763
c800,14,Benito Juárez,-99.1611346584,19.3806424162
c801,10,Álvaro Obregón,-99.1919955,19.357102
c802,12,Tlalpan,-99.2062207957,19.1983396763
c803,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c804,10,Álvaro Obregón,-99.1919955,19.357102
c805,10,Álvaro Obregón,-99.1919955,19.357102
c806,3,Coyoacán,-99.1503763525,19.3266672536
c807,6,Iztacalco,-99.094329797,19.396911897
c808,7,Iztapalapa,-99.0567989642,19.3491663204
c809,7,Iztapalapa,-99.0567989642,19.3491663204
c810,15,Cuauhtémoc,-99.1490557562,19.4313734294
c811,2,Azcapotzalco,-99.1821069423,19.4853286147
c812,13,Xochimilco,-99.0903636045,19.2451450458
c813,15,Cuauhtémoc,-99.1490557562,19.4313734294
c814,7,Iztapalapa,-99.0567989642,19.3491663204
c815,13,Xochimilco,-99.0903636045,19.2451450458
c816,12,Tlalpan,-99.2062207957,19.1983396763
c817,10,Álvaro Obregón,-99.246819712,19.336175562
c818,12,Tlalpan,-99.2058092,19.2970107
c819,7,Iztapalapa,-99.0567989642,19.3491663204
c820,7,Iztapalapa,-99.0567989642,19.3491663204
c821,7,Iztapalapa,-99.0567989642,19.3491663204
c822,7,Iztapalapa,-99.0567989642,19.3491663204
c823,7,Iztapalapa,-99.0567989642,19.3491663204
c824,13,Xochimilco,-99.0903636045,19.2451450458
c825,11,Tláhuac,-99.0028216137,19.2769983772
c826,16,Miguel Hidalgo,-99.180678,19.444937
c827,7,Iztapalapa,-99.0567989642,19.3491663204
c828,12,Tlalpan,-99.2062207957,19.1983396763
c829,10,Álvaro Obregón,-99.246819712,19.336175562
c830,7,Iztapalapa,-99.0567989642,19.3491663204
c831,14,Benito Juárez,-99.1611346584,19.3806424162
c832,15,Cuauhtémoc,-99.1490557562,19.4313734294
c833,15,Cuauhtémoc,-99.1490557562,19.4313734294
c834,16,Miguel Hidalgo,-99.180678,19.444937
c835,14,Benito Juárez,-99.1611346584,19.3806424162
c836,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c837,12,Tlalpan,-99.2062207957,19.1983396763
c838,7,Iztapalapa,-99.0567989642,19.3491663204
c839,10,Álvaro Obregón,-99.246819712,19.336175562
c840,10,Álvaro Obregón,-99.246819712,19.336175562
c841,15,Cuauhtémoc,-99.128294,19.4043522
c842,16,Miguel Hidalgo,-99.1843501,19.3998346
c843,3,Coyoacán,-99.14917452799656,19.39728488210519
c844,13,Xochimilco,-99.0903636045,19.2451450458
c845,11,Tláhuac,-99.0028216137,19.2769983772
c846,16,Miguel Hidalgo,-99.1843501,19.3998346
c847,16,Miguel Hidalgo,-99.1843501,19.3998346
c848,16,Miguel Hidalgo,-99.1843501,19.3998346
c849,16,Miguel Hidalgo,-99.1843501,19.3998346
c850,17,Venustiano Carranza,-99.0931057959,19.4304954545
c851,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c852,14,Benito Juárez,-99.1611346584,19.3806424162
c853,7,Iztapalapa,-99.0567989642,19.3491663204
c854,7,Iztapalapa,-99.0567989642,19.3491663204
c855,15,Cuauhtémoc,-99.1490557562,19.4313734294
c856,17,Venustiano Carranza,-99.0931057959,19.4304954545
c857,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c858,16,Miguel Hidalgo,-99.1843501,19.3998346
c859,12,Tlalpan,-99.2062207957,19.1983396763
c860,17,Venustiano Carranza,-99.0931057959,19.4304954545
c861,2,Azcapotzalco,-99.1821069423,19.4853286147
c862,2,Azcapotzalco,-99.1646113869013,19.471454370579146
c863,12,Tlalpan,-99.2062207957,19.1983396763
c864,12,Tlalpan,-99.2062207957,19.1983396763
c865,12,Tlalpan,-99.2062207957,19.1983396763
c866,15,Cuauhtémoc,-99.259495,19.3863707
c867,2,Azcapotzalco,-99.1821069423,19.4853286147
c868,12,Tlalpan,-99.2062207957,19.1983396763
c869,5,Gustavo A. Madero,-99.12614613325825,19.51099552725019
c870,10,Álvaro Obregón,-99.246819712,19.336175562
c871,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c872,14,Benito Juárez,-99.1611346584,19.3806424162
c873,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c874,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c875,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c876,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c877,15,Cuauhtémoc,-99.1490557562,19.4313734294
c878,12,Tlalpan,-99.2062207957,19.1983396763
c879,7,Iztapalapa,-99.0567989642,19.3491663204
c880,7,Iztapalapa,-99.0567989642,19.3491663204
c881,7,Iztapalapa,-99.0567989642,19.3491663204
c882,15,Cuauhtémoc,-99.259495,19.3863707
c883,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c884,7,Iztapalapa,-99.0567989642,19.3491663204
c885,11,Tláhuac,-99.0028216137,19.2769983772
c886,7,Iztapalapa,-99.0567989642,19.3491663204
c887,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c888,7,Iztapalapa,-99.0567989642,19.3491663204
c889,6,Iztacalco,-99.094329797,19.396911897
c890,15,Cuauhtémoc,-99.128294,19.4043522
c891,7,Iztapalapa,-99.13893885053452,19.3597652401603
c892,15,Cuauhtémoc,-99.1490557562,19.4313734294
c893,14,Benito Juárez,-99.1611346584,19.3806424162
c894,12,Tlalpan,-99.2062207957,19.1983396763
c895,15,Cuauhtémoc,-99.259495,19.3863707
c896,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c897,15,Cuauhtémoc,-99.1490557562,19.4313734294
c898,12,Tlalpan,-99.2062207957,19.1983396763
c899,10,Álvaro Obregón,-99.246819712,19.336175562
c900,12,Tlalpan,-99.2062207957,19.1983396763
c901,12,Tlalpan,-99.2062207957,19.1983396763
c902,13,Xochimilco,-99.0903636045,19.2451450458
c903,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c904,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c905,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c906,13,Xochimilco,-99.0903636045,19.2451450458
c907,12,Tlalpan,-99.2062207957,19.1983396763
c908,16,Miguel Hidalgo,-99.180678,19.444937
c909,7,Iztapalapa,-99.067766,19.3668621
c910,9,Milpa Alta,-99.0510954218,19.1394565999
c911,11,Tláhuac,-99.0028216137,19.2769983772
c912,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c913,7,Iztapalapa,-99.0567989642,19.3491663204
c914,7,Iztapalapa,-99.0567989642,19.3491663204
c915,12,Tlalpan,-99.2062207957,19.1983396763
c916,7,Iztapalapa,-99.0567989642,19.3491663204
c917,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
c918,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c919,16,Miguel Hidalgo,-99.180678,19.444937
c920,2,Azcapotzalco,-99.1821069423,19.4853286147
c921,15,Cuauhtémoc,-99.1490557562,19.4313734294
c922,12,Tlalpan,-99.2062207957,19.1983396763
c923,14,Benito Juárez,-99.1611346584,19.3806424162
c924,7,Iztapalapa,-99.0567989642,19.3491663204
c925,7,Iztapalapa,-99.0567989642,19.3491663204
c926,7,Iztapalapa,-99.0567989642,19.3491663204
c927,7,Iztapalapa,-99.0567989642,19.3491663204
c928,16,Miguel Hidalgo,-99.1843501,19.3998346
c929,12,Tlalpan,-99.140238,19.2846922
c930,10,Álvaro Obregón,-99.246819712,19.336175562
c931,7,Iztapalapa,-99.0567989642,19.3491663204
c932,16,Miguel Hidalgo,-99.180678,19.444937
c933,12,Tlalpan,-99.2062207957,19.1983396763
c934,7,Iztapalapa,-99.0567989642,19.3491663204
c935,3,Coyoacán,-99.1503763525,19.3266672536
c936,7,Iztapalapa,-99.0567989642,19.3491663204
c937,7,Iztapalapa,-99.0567989642,19.3491663204
c938,3,Coyoacán,-99.1503763525,19.3266672536
c939,12,Tlalpan,-99.2062207957,19.1983396763
c940,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c941,11,Tláhuac,-99.0028216137,19.2769983772
c942,13,Xochimilco,-99.0903636045,19.2451450458
c943,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c944,12,Tlalpan,-99.2062207957,19.1983396763
c945,11,Tláhuac,-99.0028216137,19.2769983772
c946,7,Iztapalapa,-99.0567989642,19.3491663204
c947,5,Gustavo A. Madero,-99.1158642087,19.5040652077
c948,12,Tlalpan,-99.2062207957,19.1983396763
c949,7,Iztapalapa,-99.0567989642,19.3491663204
c950,16,Miguel Hidalgo,-99.1843501,19.3998346
c951,16,Miguel Hidalgo,-99.180678,19.444937
c952,13,Xochimilco,-99.0903636045,19.2451450458
c953,16,Miguel Hidalgo,-99.2045669144,19.4280623649
c954,12,Tlalpan,-99.2062207957,19.1983396763
c955,10,Álvaro Obregón,-99.246819712,19.336175562
c956,7,Iztapalapa,-99.12189432245926,19.36008559997354
c957,6,Iztacalco,-99.137171,19.375769
c958,11,Tláhuac,-99.0028216137,19.2769983772
c959,11,Tláhuac,-99.0028216137,19.2769983772
c960,10,Álvaro Obregón,-99.246819712,19.336175562
c961,7,Iztapalapa,-99.0567989642,19.3491663204
c962,2,Azcapotzalco,-99.1821069423,19.4853286147
c963,10,Álvaro Obregón,-99.246819712,19.336175562
c964,15,Cuauhtémoc,-99.128294,19.4043522
c965,8,La Magdalena Contreras,-99.2684129061,19.2689765031
c966,13,Xochimilco,-99.0903636045,19.2451450458
c967,12,Tlalpan,-99.2062207957,19.1983396763
c968,12,Tlalpan,-99.2062207957,19.1983396763
c969,7,Iztapalapa,-99.0567989642,19.3491663204
c970,11,Tláhuac,-99.0028216137,19.2769983772
c971,12,Tlalpan,-99.2062207957,19.1983396763
c972,15,Cuauhtémoc,-99.1490557562,19.4313734294
c973,2,Azcapotzalco,-99.1821069423,19.4853286147
c974,10,Álvaro Obregón,-99.246819712,19.336175562
c975,13,Xochimilco,-99.0903636045,19.2451450458
c976,13,Xochimilco,-99.0903636045,19.2451450458
c977,7,Iztapalapa,-99.0567989642,19.3491663204
c978,7,Iztapalapa,-99.0567989642,19.3491663204
c979,2,Azcapotzalco,-99.1821069423,19.4853286147
c980,7,Iztapalapa,-99.0567989642,19.3491663204
c981,10,Álvaro Obregón,-99.246819712,19.336175562
c982,7,Iztapalapa,-99.0567989642,19.3491663204
c983,15,Cuauhtémoc,-99.1490557562,19.4313734294
c984,11,Tláhuac,-99.0028216137,19.2769983772
