pubID,topicQuery,tweet,likeCount,replyCount,retweetCount,authorID,dateID,geoID
1178347723084484608,pirotecnia,"@ALEINADaniela @AdrianRubalcava @josewato @AlcCuajimalpa @Cuajimalpa_DSP @Claudiashein @SSP_CDMX @UCS_GCDMX Son fuegos artificiales. en la parroquia de San Pedro, continúan en este momento aunque menos fuerte, Los de las 6 de mañana fueron muy potentes.",0,1,0,902741205598912512,d577,4
1178438241822953472,tránsito,"Vehículos de #emergencia y la #CruzRojaMexicana acuden a Paseo de la Lilas, Cooperativa Palo Alto, Cuajimalpa de Morelos a auxiliar por un #accidente de #tránsito",1,0,1,476050170,d578,4
1178473794022920192,tránsito,"PRECAUCIÓN: Un #accidente de #tránsito en 20 de agosto y San Rafael #Coyoacan VOLCADURA, te recomendamos tener cuidado al transitar en esa zona",0,0,0,1178445453358239745,d579,3
1178762672931774465,incendio,"#Ahora El responsable de la Red de Monitoreo MONICA, Alain Terán, señaló que los niveles de contaminación registrados en las últimas horas han aumentado dramáticamente, especialmente en la zona norte de la ciudad, debido al incendio que continúa en la serranía del Parque Tunari. https://t.co/340o1wNDc9",0,0,1,2992214009,d580,5
1179079264093822976,tránsito,"@locatel_mx @072AvialCDMX buen día, hola quiero reportar bache en la calle Alfredo chavero con esquina san Antonio abad, colonia transitó, delegación Cuauhtémoc https://t.co/6NiZWvLn5B",0,1,2,712142383547166720,d581,15
1179099114027524102,tránsito,Precaución choque múltiple con lesionados en Av Cuauhtémoc frente a la gasolinera de #Izcalli #Ixtapaluca misma dirección  Lo que causa tráfico en la zona @erarje @MAKC_accidentes @DenunciaReyes @isidrocorro @RamkarC @DonCortes_ @Rodolfodorantes @GaboOrtega73 @ConsejoTlahuac https://t.co/A4tVUYgCfL,8,0,6,762445985284894720,d582,15
1179184502322520065,tránsito,"Semaforos mal sincronizados causando contaminacion y trafico innecesario en Eje 10 y Cerro del Agua, Coyoacán https://t.co/WeV48414WN",0,2,0,580230382,d583,3
1179743713066663936,tránsito,"PRECAUCIÓN: Un #accidente de #tránsito chimalcoyotl y la federal a Cuernavaca #Tlalpan VOLCADURA, te recomendamos tener cuidado al transitar en esa zona  https://t.co/oTXmuXm6Fe",10,0,4,1178445453358239745,d584,12
1179916099980320768,incendio,PRECAUCIÓN: incendio en una imprenta servicios de emergencia van en camino permita el paso MIRAMONTES esq CALZ. HUESO #Tlalpan #Coapa @C5_CDMX,1,0,0,1178445453358239745,d585,12
1180210640473993216,tránsito,"@UCS_GCDMX, Favor de enviar unidad de tránsito a infraccionar trailer rojo pcas, LA79112, violando RT, aparcado en lugar prohibido con disco de tránsito  ""N/E Vehículos Pesado"", sobre Av. Los Ángeles N.68 entre Av. Sn Pablo y FFCC, Col. Nva. España, Azcapotzalco. https://t.co/yoMD1Pd1DI",0,0,0,903097695899934725,d586,2
1181046984486076416,pirotecnia,"Ayer en Iztapalapa parecía balacera, ya debería estar prohibido el uso de fuegos artificiales, ni con permisos ni con nada, ya basta de seguir contaminando tanto auditiva como ambientalmente, y a cualquier ser vivo. Basta ya !!! @Claudiashein @Alc_Iztapalapa  @GobCDMX https://t.co/ybZPbwxLCd",1,0,0,147313421,d587,7
1181752619808776192,tránsito,A las autoridades de las alcaldías iztapalapa e Iztacalco se les pide de favor que terminen la reparación de la fuga de agua ya qué sólo nos está afectando demasiado y aumenta la contaminación por todo el tráfico qué ocasiona está situación,0,0,0,897627170469752833,d588,6
1183053093811961857,tránsito,"Vehículos de #emergencia y la #CruzRojaMexicana acuden a Carretera Mexico Toluca, Cooperativa Palo Alto, Cuajimalpa de Morelos a auxiliar por un #accidente de #tránsito https://t.co/uLdhwLG6oM",0,0,0,476050170,d589,4
1183748968305627136,incendio,"#Precaución |  Se registra incendio de negocio en la colonia Villa Azcapotzalco, @AzcapotzalcoMx.    https://t.co/JwJTBlqZn0",8,0,7,293063533,d590,2
1184170667681419264,incendio,@AlcIZTeAtiende dónde puedo reportar contaminación de forma continua de un vehículo automotor que está contaminando todos los días frente a casa de mi madre y el humo se mete a la casa,0,0,0,135617552,d591,12
1184246476991582209,tránsito,"@UCS_GCDMX, Favor de enviar unidad de tránsito a infraccionar trailer bco pcas 69AF6F, violando el RT, aparcado en lugar prohibido con disco de tránsito  ""N/E Vehículos Pesado"", sobre Av. Los Ángeles N.68 entre Av. Sn Pablo y FFCC, Col. Nva. España, Azcapotzalco. https://t.co/0g9XAO6Leb",0,0,1,903097695899934725,d592,2
1184566044985380870,tránsito,"@JoseCarlosXoch  @Claudiashein Por qué tienen que cambiar banquetas innecesariamente? Sobre Prolongación Aldama en Xochimilco, sólo generas más contaminación y el tráfico que esto genera, además de las obras ya existentes, esto es un caos! https://t.co/Ohs2UcNOfq",2,0,2,447420624,d593,12
1184697479561973760,tránsito,"Un #accidente de #tránsito en Bosque de Alisos, Cooperativa Palo Alto, Cuajimalpa de Morelos fue reportado a la #CruzRojaMexicana, te recomendamos tener cuidado al transitar en esa zona https://t.co/BxvcTSnnRw",1,0,0,476050170,d594,4
1184837755823706113,tránsito,"Denuncia en redes , así el #Tráfico   en Paseo Constituyentes, desde la Universidad Cuauhtémoc hasta el Mirador. #Querétaro https://t.co/0O9TtIwXD8",8,3,7,17161677,d595,15
1185191017873436677,tránsito,"@UCS_GCDMX, Favor de enviar unidad de tránsito a infraccionar trailer azul pcas 427DE4, violando el RT, aparcado en lugar prohibido con disco de tránsito  ""N/E Vehículos Pesado"", sobre Av. Los Ángeles N.68 entre Av. Sn Pablo y FFCC, Col. Nva. España, Azcapotzalco. https://t.co/mPaPoEyDqV",0,0,0,903097695899934725,d596,2
1185354648313647104,tránsito,@SOBSECDMX @C5_CDMX @locatel_mx @OVIALCDMX Pues ojalá y reencarpeten y hagan el balizamiento en toda avenida Aquiles Serdan ya q el @vidallerenas @AzcapoAtiende no han echo nada mas q hacer tráfico y contaminación en la av.azcapotzalco q es una tripa de calle para hay bicicletas,0,1,0,327660621,d597,2
1185950920955301888,pirotecnia,"@DelCarmen_Coyo Con gente disparando fuegos artificiales todo el día y toda la noche, no sé si vivo en Coyoacán o Siria.  Tengo un trastorno del sueño y mi perro tiene ansiedad.  Esta situación es perjudicial para nuestra salud.  Es intolerable en una sociedad civilizada.",0,0,0,44488189,d598,3
1186057357933056001,incendio,"#Precaución |   Se registra incendio de negocio sobre Av. Tláhuac y Zacatlán, Colonia Pueblo de San Lorenzo, @Alc_Iztapalapa, servicios de emergencia ya se encuentran en el punto.   @C5_CDMX https://t.co/md506XSJtQ",30,2,8,293063533,d599,7
1186062407518564353,incendio,"#Precaución Acuden los servicios de emergencia  a incendio de casa habitación en Col.Santa Martha Acatitla, @Alc_Iztapalapa. #MovilidadCDMX #911CDMX",20,0,2,195951901,d600,7
1186286204658049029,tránsito,"@BJAlcaldia Que aberrante su confinacion de carril en av coyoacan, más tránsito y más contaminacion",0,0,0,591388977,d601,3
1186286371494907904,tránsito,@LaSEMOVI @TlalpanAl por favor detengan la mala práctica de permitir que los policías manualmente controlen los semáforos en la ciudad.  Lejos de solucionar un problema generan tráfico y caos. Lo hacen sin técnica mientras chatean/ hablan x teléfono en total irresponsabilidad. https://t.co/3Xhez91UF0,0,0,0,1092142835636363264,d602,12
1186368577370251265,tránsito,"@C5_CDMX sobre calzada San Antonio Abad frente al número 171, colonia obrera del. Cuauhtémoc hay un vehículo con placas 521WWP sobre la banqueta pasan las patrullas de tránsito y no lo mueven ojalá puedas apoyar con la grúa debido a que está prohibido estacionarse sobre banqueta",1,1,2,4828191956,d603,15
1186404309518319616,tránsito,"@BJAlcaldia que bien que promuevan el uso de la bici en av Coyoacán y av Gabriel Mancera Pero échenle coco, todo un maldito carril. Hace más tráfico y por consecuente contaminación. Mal ahí. #MovilidadCDMX https://t.co/mhT6lVXwJx",0,0,1,99143870,d604,3
1186461267080499202,tránsito,"@UCS_GCDMX, Favor de enviar unidad de tránsito a infraccionar trailer bco pcas 509DU5, violando el RT, aparcado en lugar prohibido con disco de tránsito  ""N/E Vehículos Pesado"", sobre Av. Los Ángeles N.68 entre Av. Sn Pablo y FFCC, Col. Nva. España, Azcapotzalco. https://t.co/LW8ckkztzM",0,0,0,903097695899934725,d605,2
1186462860894859264,pirotecnia,"@VekaDuncan La primera vez que escuché la 1812 en el centro de Coyoacán, con fuegos artificiales  y cañonazos y las campanas de la parroquia a todo lo que daban.",0,0,0,57979606,d606,3
1186477927569022977,pirotecnia,@patiaceves @TlalpanAl @SeMujeresCDMX @GobCDMX @CDMX_SIBISO @bienestarmx @SSalud_mx @SSaludCdMx ¿Por que no paran los fuegos artificiales en tlalpan centro? 4 días sin parar día y noche,0,0,0,71143532,d607,12
1186642367144714242,tránsito,@Claudiashein @PaulaSoto @UCS_GCDMX Cuál es la idea de confinar carriles en Gabriel Mancera y Av Coyoacán y tener ciclovías abandonadas en Adolfo Prieto y Patricio Sanz? Desde ayer sólo más tráfico y más contaminación. @AdolfoPrietoVec https://t.co/bk1bEMS8Wf,10,20,6,1064938293031313408,d608,3
1186869164826415105,tránsito,"@UCS_GCDMX buenas noches En la calle de Aztecas esquina netzahualpilli está tomado por una persona q usa este espacio para vender carros! todo el día los deja ahí, estorbando el tráfico habitual (conflictivo) y el paso peatonal, en un lugar que es prohibido Reciben Autorización?",0,0,0,732973046693142529,d609,12
1186986352329539584,tránsito,"@UCS_GCDMX @UCS_CDMX_not Favor de enviar oficiales calle Morelos Tlalpan centro esquina Calzada de Tlalpan, Centro de Tlalpan, coches  estacionados en lugar prohibido, diario ocasionan caos via. No hay un solo elemento para ayudar al tránsito la entrada de escuelas @TlalpanAl https://t.co/GLcDDast5u",0,0,0,183072178,d610,12
1187000205830447104,tránsito,"@SEDEMA_CDMX estimados amigos del medio ambiente, favor de evaluar las obras que vienen haciendo en la Alcaldía de Coyoacán, están ampliando camellones y restringiendo la circulación vehicular, lo que va a generar tráfico y contaminación Ejemplo claro eje 10 Sur y Cerro del agua",0,0,0,263994330,d611,3
1187043618449575937,tránsito,La calle Donceles convertida en estacionamiento ilegal para autos del gobierno de @Claudiashein con apoyo de oficiales de tránsito.  Que lástima que la ley se apliqué a unos sí y a otros no.  Muy mal @UCS_GCDMX @SSP_CDMX @ContraloriaCDMX @arnemx @PeatonDelSur @LBallesterosM https://t.co/LFZqJoqAsW,10,1,12,64407636,d612,15
1187054446238408705,tránsito,"@mgjair @JoseCarlosXoch @XochimilcoAl @En_Xochimilco @Claudiashein Muguarda es un distribuidor víal, que precisamente fue planeado para apoyar a prolongación división del Norte para los que van al centro y más allá de la alcaldía Xochimilco, ahora aumentará  tráfico y como consecuencia la contaminación ",0,0,1,97659161,d613,13
1187342104852340736,tránsito,"Vehículos de #emergencia y la #CruzRojaMexicana acuden a Av Jardin, Monte Alto, Azcapotzalco a auxiliar por un #accidente de #tránsito https://t.co/eX4vgEDiQq",0,0,0,476050170,d614,2
1187486543205851141,tránsito,"@Veneno15 @paoromsrom @karensamano9 @LaSEMOVI @andreslajous Sabias que todo lo que mencionas lo pueden hacer con fundamento en el reglamento de transito? (Con precaución) y que no es que sean intocables es que son mas vulnerables?  Los programas no afecta a nadie si estas medias se toman con empatía, los autos no son dueños de las calles.",0,1,0,87779695,d615,16
1187751980254543874,tránsito,"@STaboadaMx @SacmexCDMX @SACM_Oficial @UCS_GCDMX @ContraloriaCDMX @SOBSECDMX @BJAlcaldia  Santiago Taboada,  Tráfico por obras inconclusas más de un mes Eje6sur y Providencia Contaminación ambiental y peligro peatonal por excavación profunda  @OVIALCDMX solicito su intervención https://t.co/riXagHKGcY",0,1,0,1121612115465461760,d616,6
1188118665692155904,incendio,"@SCJN @PjaimesV En el barrio de San Lucas, Coyoacán tienen pirotecnia y petardos todos los fines de semana y a veces entre semana. Vivimos con humo de polvora y ruido todos los días. Ayuda",1,0,1,141063061,d617,3
1188488705490726915,tránsito,Qué le pasó al tren ligero? No mamen con el trafico de calzada de tlalpan. Aunque pongan rtp el costo lo prefiero mas alto si evitan el tráfico con un tren directo.  #pinchetrafico #trenligero #tlalpan,0,1,0,100710039,d618,12
1188767743262244864,pirotecnia,"Cohetes/ fuegos artificiales, toda la noche en pleno Reforma (o alrededores) ya no es divertido y seguro ya no ha de ser legal, ¿qué onda @Claudiashein @GobCDMX @SSPCMexico @Aire_CDMX @C5_CDMX",2,0,0,37761257,d619,16
1188940567754838017,pirotecnia,"Desde ayer en la tarde hasta hace unos minutos, 24 hrs de fuegos artificiales por el famoso San Juditas, espero que se cumplan todos sus milagros, mientras tanto mis gatuchas están rendidas, exhaustas. https://t.co/VBqZocd11P",3,1,0,218398078,d620,16
1188965935152910336,tránsito,"@zzbadillo @InMixcoac @Claudiashein @OVIALCDMX @BJAlcaldia @PGJDF_CDMX Muchísimo peor es el tráfico y la contaminación que provoca la UP desde las 6:30 am hasta después de las 22:00 hrs de lunes a domingo, una persona por coche y cero conciencia cívica, y reventones escandalosos, chicas y chicos borrachos en las madrugadas ",2,0,1,265749245,d621,10
1189338978207633411,tránsito,"@C5_CDMX qué tal buenas tardes para reportar semáforos descompuestos en el cruce de avenida Acoxpa y avenida federación mexicana de fútbol en el crucero de plaza Acoxpa delegación Coyoacán, un verdadero caos vial, se solicita la intervención de tránsito y de personal de semáforos",0,2,0,750151691341737984,d622,3
1189581185867026432,tránsito," Se registró otro choque sobre la Av. Andrés Quintana Roo con Av. Tepich. Las autoridades de Tránsito de Benito Juárez, recomienda a la población conducir con precaución sobre la zona.  https://t.co/rJwsrItMmj",0,0,0,195447972,d623,14
1189615197700313088,incendio,PRECAUCIÓN: Cuauhtémoc y Torres Adalid @Narvarte_ reporte de incendio.   ,2,0,0,87350793,d624,15
1189625724514328578,tránsito,"Bloqueado vaqueritos, dirección #xochimilco #perifericosur #precaucion #cdmx #Trafico https://t.co/wEOhkT2od8",0,1,0,70214648,d625,13
1189640811773857792,tránsito,"@UCS_GCDMX urge liberar vialidad, de 3 carriles sólo 1 está disponible. calle 4 entre av. Xochimilco y av. Norte col. Pantitlan @Dele_Iztacalco. Además autos estacionados del lado de primaria y secundaria, donde según reglamento de tránsito está prohibido https://t.co/lAK9rv9F9Y",0,0,0,85364079,d626,6
1190131843623993345,pirotecnia,"#AlMinuto #CdMexico // Explota ( al parecer -transformador u/o cilindro- )  por fuegos artificiales de torito durante fiesta popular de Tlaxialtemalco #Xochimilco. Ambulancias acuden al rescate, -hay más de 8 heridos-. https://t.co/gaAYZRBC35",3,1,2,156081748,d627,13
1190137830900678656,pirotecnia,"@AlvaroAlvaradoC @ProtegeryServir @MinSegPma Resulta que ahora las palmeras y fuegos artificiales se prenden solos.  Benito Juárez dijo cuando se restauró la República en México en el año 1867 que: “Entre los individuos, como entre las naciones, el respeto al derecho ajeno es la paz.” He Allí lo que dice el artículo citado.",2,0,1,1117652999504125952,d628,14
1190161395943378945,pirotecnia,"Las personas no miden los peligros de los fuegos artificiales y con este accidente en xochimilco espero que piensen dos veces seguir comprando estas madres va pra todo tipo de fiestas: templos, año nuevo, navidad, etc. espero que las personas afectadas esten fuera de peligro ",0,0,0,177727864,d629,13
1190281490648707073,pirotecnia,#Impresionante En el #VIDEO puede apreciarse el momento en que los pobladores de Xochimilco realizan la quema del tradicional ‘torito’ y una de las chispas enciende el resto de los fuegos artificiales provocando una explosión  https://t.co/OcdPmM47eN,5,1,2,31023547,d630,13
1190306641574531072,pirotecnia,"Festejo de Día de Muertos cerca del panteón San Luis, en Xochimilco, acaba en explosión luego que la chispa del “torito” alcanzara el lugar de los fuegos artificiales.  https://t.co/wTXvajzGmn",7,0,6,628750106,d631,13
1190311322191183872,tránsito,"@UCS_GCDMX Calle Morelos esq. Calz de Tlalpan, C.P. 14000 coches estacionados en lugar prohibido, todos los días. El tráfico en el centro de Tlalpan está imposible. Favor de mandar elementos. https://t.co/GOl58E5fkV",0,0,0,183072178,d632,12
1190336847580483588,tránsito,"Tráfico y ""bloqueado"" insurgentes Sur y eje 5 San Antonio por evento de día de muertos, Halloween o como quieran llamar... #precaucion @trafico889 https://t.co/Y6GyU18VPp",5,1,2,96823350,d633,10
1191083445830721544,incendio,"#Precaución  Bomberos trabajan por incendio  en casa habitación en la colonia Palmillas, @Alc_Iztapalapa. #911CDMX #C5",4,0,2,195951901,d634,7
1191381221584097281,tránsito,"@Vecinosgralanay @Claudiashein @andresguzbj @roman_velez @GERRYCOOKYS @VillaDeCortesBJ Su publicidad es amarillista, como si Cuauhtémoc estuviera todo el tiempo libre de tráfico, sus 6 carriles son en realidad 4 porque hay confinamiento para TP que nunca RESPETAN, en la misma foto hay coches parados en banqueta y eso está PROHIBIDO tengan #TantitaMadre",4,0,0,200179397,d635,15
1191450001639165952,tránsito,"Los carriles de transporte público no afectan a los automovilistas: al contrario, reducen congestión, pelea por carriles, estacionamiento prohibido lo que hace más seguro y fluido el tránsito. #SiAlMetrobus L3 y L5",47,1,22,89837720,d636,10
1191502151517900804,tránsito,"Genialidad de los mandos de tránsito, cerrar el acceso a Tlalpan del viaducto!   @SSP_CDMX  qué solucionan? Generan más tráfico y por ende mayor contaminación. https://t.co/lmnPYt7YWz",0,0,0,582793112,d637,12
1191806911710191618,tránsito," Las Autoridades de Tránsito de Benito Juárez, informaron que se registró un hecho vial en el cruce de la Av. Andrés Quintana Roo con la Av. Industrial. Los elementos se encuentran en el lugar para las investigaciones correspondientes. Precaución por la zona  https://t.co/hcuqj9oe04",0,0,0,195447972,d638,14
1191898935515865093,tránsito,@Xochimilco_MX @XochimilcoAl @Claudiashein Porque inician éstas obras en temporada Navideña cuando hay más tránsito vehicular ? Porque hay muy poco personal para la magnitud de ésta obra? Quien nos pagará el estrés que nos genere entrar y salir de #Xochimilco ? https://t.co/5dbp09Mlx9,3,1,4,157480551,d639,13
1191911389243330560,tránsito,"@UCS_GCDMX, Favor de enviar unidad de tránsito a infraccionar trailer bco pcas LA79112, violando el RT, aparcado en lugar prohibido con disco de tránsito  ""N/E Vehículos Pesado"", sobre Av. Los Ángeles No.68 entre Av. Sn Pablo y FFCC Nacionales, Col. Nva. España, Azcapotzalco. https://t.co/Al415TRP2T",0,1,0,903097695899934725,d640,2
1192127651747631106,tránsito,"@OVIALCDMX, @SSP_CDMX, Favor de enviar unidad de tránsito a infraccionar camión bco pcas 715DE7, violando el RT, aparcado en lugar prohibido con disco de tránsito  ""N/E Vehículos Pesado"", sobre Av. Los Ángeles No.68 entre Av. Sn Pablo y FFCC, Col. Nva. España, Azcapotzalco. https://t.co/vQawRf5oom",0,0,0,903097695899934725,d641,2
1192128097203707904,tránsito,"@UCS_GCDMX, Favor de enviar unidad de tránsito a infraccionar camión bco pcas 715DE7, violando el RT, aparcado en lugar prohibido con disco de tránsito  ""N/E Vehículos Pesado"", sobre Av. Los Ángeles No.68 entre Av. Sn Pablo y FFCC Nacionales, Col. Nva. España, Azcapotzalco. https://t.co/753gmNyuVT",0,0,0,903097695899934725,d642,2
1192197655365083144,tránsito,"@pablopecaro Lo que produce tráfico insoportable (además de contaminación, ruido, muertos y heridos por hechos de tránsito) son los coches. Reduzcan su uso indiscriminado y verán como todos esos conflictos se reducen.",58,0,9,89837720,d643,10
1192527695868915712,tránsito,"#Carambola tres vehículos involucrados en kilómetro 96 de la autopista Cuernavaca-Acapulco, antes de Distribuidor Vial Palmira, con dirección norte, trafico lento en la zona, un lesionado. !precaucion! https://t.co/JMZPIdj2fi",0,0,1,263375094,d644,16
1192599685518610432,incendio,"#Naucalpan #PRECAUCIÓN  Se aproximan unidades de emergencia a la calle Sierra Tlaxcala esq. Sierra Blanca en la col. Benito Juarez, atienden reporte de incendio de casa-habitación con personas atrapadas.",4,0,1,268258744,d645,14
1192937773344251905,tránsito,"Así el bloqueo de policía de la @SSP_CDMX de 3 a 1 carril en Periférico sentido sur a norte, a la altura de Presidente Masaryk. Más tráfico y también contaminación  https://t.co/MH3OkZzrXS",1,0,0,354529397,d646,15
1193178008733077505,tránsito,"@transito_CDMX hola buen día, para reportar este vehículo abandonado lleva mucho tiempo ahí, generando basura y dando mal aspecto, calle Loma Baja y Loma chica col. Margarita Maza de Juárez alcaldía Álvaro Obregón gracias https://t.co/VLQ9SwTzgt",1,0,0,1193174553008181249,d647,10
1193345477162545152,pirotecnia,Bellísimo el reflejo de los fuegos artificiales en la bahía y Buque escuela #Cuauhtémoc.  #Acapulco #Guerrero #Mx  @NetzahPeralta @SEMAR_mx https://t.co/8Vrb6zdjNH,1,0,1,185505075,d648,15
1193444136407486464,incendio,"Servicios de emergencia se aproximan por incendio en lote baldío sobre Av. 8 y Calle 3, colonia Renovación, @Alc_Iztapalapa.  #Precaución",8,0,2,293063533,d649,7
1193467846531006464,tránsito,@RedLopezdiaz_ Borregada llenando el cuauhtémoc desde las 12 de la noche para se evento tráfico y muchos borregos caminando a oscuras pista y frente Pemex precaucion,0,0,0,1186271930644680704,d650,15
1193498115187318784,incendio,"#Precaución  Servicios de emergencia  trabajan por incendio de negocio  sobre Arroz y Vaqueros, colonia Santa Isabel Industrial, @Alc_Iztapalapa. #911CDMX #C5 https://t.co/20DrBSLmPk",2,0,0,195951901,d651,7
1193509907628273664,incendio,"#Precaución  Nuevamente conato de incendio en negocio sobre Arroz y Vaqueros, colonia Santa Isabel Industrial, @Alc_Iztapalapa.  Bomberos trabajan en el punto.   #911CDMX  #C5 https://t.co/lV5ufPuZyL",8,0,4,195951901,d652,7
1193926337259622400,tránsito,"Se parte caja de este tráiler en el Viaducto Tlalpan con la Calz. Acoxpa hacia la autopista México Cuernavaca, lo que provoca tráfico en esa dirección. Precaución. https://t.co/r8XIg2rAi1",22,1,18,415242374,d653,12
1194048033094324224,incendio,"*PRECAUCIÓN* Por equipos de emergencia laborando en un incendio de  casa habitación sobre Norte 72 A y Oriente 95, colonia La Joya. En la alcaldía Gustavo A Madero",8,0,3,2445330312,d654,5
1194626038040530945,tránsito,"@OVIALCDMX La policía de tránsito sigue generando contaminación por bloquear el carril de baja sobre Viaducto Miguel Alemán a la altura de Tlalpan, generando tráfico hasta el segundo piso Autopista Urbana Norte.",0,0,0,128365267,d655,12
1194626072278683649,tránsito,"@SSP_CDMX @OVIALCDMX La policía de tránsito sigue generando contaminación por bloquear el carril de baja sobre Viaducto Miguel Alemán a la altura de Tlalpan, generando tráfico hasta el segundo piso Autopista Urbana Norte.",0,0,0,128365267,d656,12
1194626103429627906,tránsito,"@OVIALCDMX La policía de tránsito sigue generando contaminación por bloquear el carril de baja sobre Viaducto Miguel Alemán a la altura de Tlalpan, generando tráfico hasta el segundo piso Autopista Urbana Norte.",0,0,0,128365267,d657,12
1194626151911694336,tránsito,"@OVIALCDMX La policía de tránsito sigue generando contaminación por bloquear el carril de baja sobre Viaducto Miguel Alemán a la altura de Tlalpan, generando tráfico hasta el segundo piso Autopista Urbana Norte.",0,0,0,128365267,d658,12
1194626231817265158,tránsito,"@OVIALCDMX La policía de tránsito sigue generando contaminación por bloquear el carril de baja sobre Viaducto Miguel Alemán a la altura de Tlalpan, generando tráfico hasta el segundo piso Autopista Urbana Norte.",0,0,0,128365267,d659,12
1194626279422775297,tránsito,"@OVIALCDMX La policía de tránsito sigue generando contaminación por bloquear el carril de baja sobre Viaducto Miguel Alemán a la altura de Tlalpan, generando tráfico hasta el segundo piso Autopista Urbana Norte.",0,0,0,128365267,d660,12
1194626329959751682,tránsito,"@OVIALCDMX La policía de tránsito sigue generando contaminación por bloquear el carril de baja sobre Viaducto Miguel Alemán a la altura de Tlalpan, generando tráfico hasta el segundo piso Autopista Urbana Norte.",0,0,0,128365267,d661,12
1194626375920934913,tránsito,"@OVIALCDMX La policía de tránsito sigue generando contaminación por bloquear el carril de baja sobre Viaducto Miguel Alemán a la altura de Tlalpan, generando tráfico hasta el segundo piso Autopista Urbana Norte.",0,0,0,128365267,d662,12
1194626453175824385,tránsito,"@OVIALCDMX La policía de tránsito sigue generando contaminación por bloquear el carril de baja sobre Viaducto Miguel Alemán a la altura de Tlalpan, generando tráfico hasta el segundo piso Autopista Urbana Norte.",0,0,0,128365267,d663,12
1194626509366890498,tránsito,"@OVIALCDMX La policía de tránsito sigue generando contaminación por bloquear el carril de baja sobre Viaducto Miguel Alemán a la altura de Tlalpan, generando tráfico hasta el segundo piso Autopista Urbana Norte.",0,0,0,128365267,d664,12
1194626567785238530,tránsito,"@OVIALCDMX La policía de tránsito sigue generando contaminación por bloquear el carril de baja sobre Viaducto Miguel Alemán a la altura de Tlalpan, generando tráfico hasta el segundo piso Autopista Urbana Norte.",0,0,0,128365267,d665,12
1194631983139151879,tránsito,"Precaución, transito lento de Viaducto Tlalpan a Salida Cuicuilco,conserve la distancia    ",0,0,0,351623658,d666,12
1195398877194543104,tránsito,"@UCS_GCDMX @Claudiashein EL tráfico detenido en el eje 1 Norte en ambos sentidos se debe al paradero Pantitlán donde autobuses, microbuses taxis y particulares se estacionan en lugar prohibido y la autoridad como siempre ausente.  Hasta cuando tanto desorden? @LaSEMOVI",0,1,0,111463164,d667,6
1195543939555528704,tránsito,Manejen con precaución. Hoy he visto varios choques en la calle porque todo el día ha habido mucho mucho tráfico.,5,2,0,72428726,d668,16
1196054097155112965,tránsito,"#EnEsteMomento hecho de tránsito en el Distribuidor Vial Calle 7, en el descenso a Canal Río Churubusco. Vehículo compacto se impacta contra barras de contención del puente. Un lesionado. Se requieren servicios de emergencia en el lugar. Circule con precaución https://t.co/yVKnRpIfLt",3,0,2,140813267,d669,6
1196221144149348352,incendio,"@MexKrispyKreme ¿qué onda con el pésimo estado en el que circulan tus vehículos y la cantidad de humo? @LaSEMOVI Esto fue hoy en Coyoacán, CDMX; ¿se puede hacer algo para para denunciar que #KrispyKremecontamina ? https://t.co/cGI4CN8SLJ",0,0,0,995521999718891520,d670,3
1196566476225949696,tránsito,@C5_CDMX @NacoVial @Alcaldia_Coy @TransitoCdMx #coyoacan av.centenario no puede ser que tenga que reportar a cada rato para que dejen de ocupar un carril que hace tráfico 50 pesos por el lugar piden parrilla no hace nada apesar del disco  https://t.co/yUG9T7CQ0p,2,1,4,2253846782,d671,3
1196885893052809216,pirotecnia,"@Carabdechile fuera del GAM en Santiago, venden hondas y fuegos artificiales. https://t.co/a1ZNuekL5s",0,1,0,927894794180939776,d672,5
1196904725817376768,tránsito,"Oye @072AvialCDMX puedo reportar un embotellamiento para que alguien de tránsito venga a apoyar? Tengo casi 10 minutos en camino a las minas esquina avenida tlahuac, junto al panteón de san gracis o Tlaltenco y no avanzamos por una persona que no se quiere mover https://t.co/hZW0CXB21J",0,1,0,53275010,d673,11
1196971257968889857,tránsito,#Precaución Alcantarilla peligrosa en Periférico y Álvaro Obregón con dirección a Plaza Independencia https://t.co/OSEPQcITcn,6,1,3,263809798,d674,10
1196996373205409792,tránsito,"@OVIALCDMX @SSP_CDMX buenas noches, quisiera reportar a la unidad 0010468 de la ruta 1 que lleva de metro Taxqueña a San Angel, se encuentra entorpeciendo el libre tránsito del trolebus @STE_CDMX que va hacia metro quevedo. Gracias",0,0,0,221876899,d675,12
1197261409991581696,tránsito,"#ALMOMENTO Se reporta alcance entre trailer y tren en Av. Colón y Av. Venustiano Carranza, no se reportan personas lesionadas. Trafico pesado. #Precaución. https://t.co/G0NSuckdp8",2,0,0,882637993890246656,d676,17
1197429249159958529,incendio,"#Precaución Se encuentran los bomberos  laborando en incendio de pastizal sobre Eje 6 Sur y Javier Rojo Gómez, Col. Central de Abasto, @Alc_Iztapalapa. #911CDMX #MovilidadCDMX https://t.co/a8kzWdk5Qn",10,0,3,195951901,d677,7
1197504628943966208,tránsito,@BJAlcaldia  Favor de retirar los obstaculos en la vía pública no permiten estacionar los vehículos está prohibido en el reglamento de tránsito favor de apoyar la calle es lirio número catorce col.tlalcoquemecatl alcaldía Benito Juárez https://t.co/3kLqOS5LOI,1,0,0,1163265983315959814,d678,14
