pubID,topicQuery,tweet,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1315389277321261056,tránsito,"@yimboroyimboro @BrujiniaWeyd @manuelnegrete22 @Edgar_MGC @JASRA1 @SuarezdelReal1 @Claudiashein Ayer en el CH @Claudiashein envio a sus perros a quitarle mercancia a ambulantes, no les ayuda con un medio de trabajo y lleven alimento a sus familias en cambio los tratan como criminales, el tráfico vehicular detenido y la contaminación a todo lo que da.",0,0,1,102591670,Leonardo,leonardoraziel,2010-01-06 23:55:34,False,1056,1103,2020-10-11 14:30:17,2020,10,11,14,30,2,Azcapotzalco,-99.180678,19.444937
1321223222499696640,tránsito,"@ChilangoCom Para 25 bicicletas que pasan al día, y además la reducción de carriles ha afectado el tráfico y contaminación de la alcaldía al doble! 15 minutos para pasar un tramo de 60 metros sobre Avenida Azcapotzalco. Camarones ya va para allá",1,0,1,90324205,Samy At The Disco,SamyATD,2009-11-15 22:31:50,False,220,979,2020-10-27 16:52:18,2020,10,27,16,52,2,Azcapotzalco,19.4853286147,-99.1821069423
1319418589485682689,tránsito,@OVIALCDMX @C5_CDMX @UCS_GCDMX @SSC_CDMX para pedir el apoyo de una patrulla por un accidente de tránsito en ave Alta Tensión casi esquina con Calle 2 Col Merced Gómez alcaldía Álvaro Obregón,0,3,0,870983563981737984,Ruben Garcia,RubenGa69065552,2017-06-03 06:40:38,False,368,1300,2020-10-22 17:21:20,2020,10,22,17,21,3,Coyoacán,-99.324375,19.232228
1316070380570906628,tránsito,Reporte europeo sobre narcóticos expone crecimiento en tráfico transatlántico  https://t.co/mAgp1BPGci,0,0,0,147067372,Cancerbero Real,cancerbero_real,2010-05-22 21:52:32,False,7048,87,2020-10-13 11:36:44,2020,10,13,11,36,3,Coyoacán,-99.2058092,19.2970107
1316061379653259264,tránsito,"@JernimoSnchezM1 @JesusMartinMx La problemática es la decisión de cada persona que de forma egoísta piensa que andar en auto es la mejor forma de movilidad, cuando la gran cantidad de vehículos es la causante del tráfico y contaminación, Tlalpan no tiene ciclovía y siempre va hasta la madre de autos.",1,0,0,132654328,Yorch BK,liciusjorge,2010-04-13 14:48:21,False,171,633,2020-10-13 11:00:58,2020,10,13,11,00,3,Coyoacán,-99.2058092,19.2970107
1314569874421800961,tránsito,"@aguilas_pilares @erickreyesAO @SedecoCDMX @AlcaldiaAO @LaydaSansores Y que cedieron al @GobCDMX y ya con eso, ni era su responsabilidad y dejaron que se descuidara. Mientras, latente el peligro de un accidente y el tráfico. ""Milagrosamente"" mañana ya le darán mantenimiento #FijateFijate",2,0,2,558818929,LasAguilasCDMX,LasAguilasCDMX,2012-04-20 11:44:53,False,22504,3377,2020-10-09 08:14:16,2020,10,09,08,14,3,Coyoacán,-99.324375,19.232228
1322544593947250688,tránsito,"@UCS_GCDMX buenos días. Hace días reporté este coche abandonado esquina de delta y épsilon, alcaldía Coyoacán. Vinieron policías de tránsito a tomarse la foto, pero aquí sigue el auto. ¿Qué debo hacer para que se lo lleven? https://t.co/srtP1aWB1i https://t.co/Twgq1e0rOv",4,2,0,601744232,Alfredo Narváez,narvichas,2012-06-07 04:16:43,False,1763,1285,2020-10-31 08:22:57,2020,10,31,08,22,3,Coyoacán,19.3266672536,-99.1503763525
1322065305607262209,tránsito,"@UCS_GCDMX @SSC_CDMX @OVIALCDMX @OHarfuch @LaSEMOVI @Alcaldia_Coy solicito patrulla de tránsito en calzada del hueso y sauzales, alcaldía Coyoacán, Código postal 14330, por accidente de tránsito.",1,2,0,153947988,Heri,Heri_95,2010-06-09 18:04:55,False,424,2893,2020-10-30 00:38:26,2020,10,30,00,38,3,Coyoacán,19.3266672536,-99.1503763525
1321492820260245504,tránsito,@Alcaldia_Coy @GobCDMX quiero denunciar el cierre de calle tanto para tránsito peatonal como vehicular. En hacienda de torrecillas y calzada del hueso. En colonia villa quietud. Coyoacán Solicito apertura existe algo llamado #estadodederecho @Claudiashein @UCS_GCDMX,0,0,0,2218307641,Alberto Reyes,AlReyesR,2013-11-27 13:15:44,False,627,2428,2020-10-28 10:43:35,2020,10,28,10,43,3,Coyoacán,19.3266672536,-99.1503763525
1319466311383158785,tránsito,"@VigimoviCDMX @Alcaldia_Coy @LaSEMOVI #coyoacan 

Por este medio hago la denuncia a las combis ruta 66, sobre Av. universidad 1900 col Oxtopulco cp 04350 no queremos a estas combis aquí ya que provocarán en un futuro trafico, más inseguridad de la qué hay hoy en día  etc.. AYUDA https://t.co/NKmS84BrUK",0,1,0,875534170939895809,Andrea Ramirez,aprendiz_suenos,2017-06-15 20:03:07,False,2,55,2020-10-22 20:30:57,2020,10,22,20,30,3,Coyoacán,19.3266672536,-99.1503763525
1319418589485682689,tránsito,@OVIALCDMX @C5_CDMX @UCS_GCDMX @SSC_CDMX para pedir el apoyo de una patrulla por un accidente de tránsito en ave Alta Tensión casi esquina con Calle 2 Col Merced Gómez alcaldía Álvaro Obregón,0,3,0,870983563981737984,Ruben Garcia,RubenGa69065552,2017-06-03 06:40:38,False,368,1300,2020-10-22 17:21:20,2020,10,22,17,21,4,Cuajimalpa de Morelos,-99.324375,19.232228
1318137198114471937,tránsito,"@joelsolin @Reporte_Indigo Jajajajaja más bien tienen que empezar todos el Reglamento de Tránsito, y más los automóvilistas.",0,0,0,132654328,Yorch BK,liciusjorge,2010-04-13 14:48:21,False,171,633,2020-10-19 04:29:32,2020,10,19,04,29,4,Cuajimalpa de Morelos,-99.1919955,19.357102
1316523869298196480,tránsito,"@OVIALCDMX @BJAlcaldia @SSC_CDMX  favor de solicitar a patrulla de tránsito MX-119-B4 que atienda siniestro en calle Soria esquina Tlalpan, no se quiere quedar a levantar reporte https://t.co/RKdeGSfhMB",0,0,0,256557647,Luisa Rodríguez,malusa_r,2011-02-23 09:54:36,False,85,373,2020-10-14 17:38:44,2020,10,14,17,38,4,Cuajimalpa de Morelos,-99.1919955,19.357102
1316070380570906628,tránsito,Reporte europeo sobre narcóticos expone crecimiento en tráfico transatlántico  https://t.co/mAgp1BPGci,0,0,0,147067372,Cancerbero Real,cancerbero_real,2010-05-22 21:52:32,False,7048,87,2020-10-13 11:36:44,2020,10,13,11,36,4,Cuajimalpa de Morelos,-99.2058092,19.2970107
1316061379653259264,tránsito,"@JernimoSnchezM1 @JesusMartinMx La problemática es la decisión de cada persona que de forma egoísta piensa que andar en auto es la mejor forma de movilidad, cuando la gran cantidad de vehículos es la causante del tráfico y contaminación, Tlalpan no tiene ciclovía y siempre va hasta la madre de autos.",1,0,0,132654328,Yorch BK,liciusjorge,2010-04-13 14:48:21,False,171,633,2020-10-13 11:00:58,2020,10,13,11,00,4,Cuajimalpa de Morelos,-99.2058092,19.2970107
1314868814086049797,tránsito,"Accidente en av constituyentes retrasos de 30 min,empieza a fluir el tráfico  a 50 metros antes de radio centro",0,0,0,3022623424,Bryan_BMX,MondraBryan,2015-02-06 20:59:19,False,22,36,2020-10-10 04:02:09,2020,10,10,04,02,4,Cuajimalpa de Morelos,-99.2380533342848,19.393296782141977
1314569874421800961,tránsito,"@aguilas_pilares @erickreyesAO @SedecoCDMX @AlcaldiaAO @LaydaSansores Y que cedieron al @GobCDMX y ya con eso, ni era su responsabilidad y dejaron que se descuidara. Mientras, latente el peligro de un accidente y el tráfico. ""Milagrosamente"" mañana ya le darán mantenimiento #FijateFijate",2,0,2,558818929,LasAguilasCDMX,LasAguilasCDMX,2012-04-20 11:44:53,False,22504,3377,2020-10-09 08:14:16,2020,10,09,08,14,4,Cuajimalpa de Morelos,-99.324375,19.232228
1313150184721965056,tránsito,Sería bueno que en esas reuniones hablarán del incremento de muertes causadas por accidente de transito en esta administración y las posibles soluciones para frenar la violencia vial. https://t.co/8CY0qyS5gd,0,0,0,128797663,Miguel Ángel Ortega,MiguelAOB,2010-04-02 00:25:49,False,184,935,2020-10-05 10:12:55,2020,10,05,10,12,4,Cuajimalpa de Morelos,-99.1919955,19.357102
1321091566392479744,tránsito,"Bandita.. saben cuál es el estado actual de la circulación de la 57 en dirección a Querétaro ¿???
Estoy por tomar asfalto rumbo a tierras potosinas...
@GN_Carreteras algún reporte ??? Aún sigue el bloqueo??",1,0,0,848617860809097216,DELFIN_AZUL 69,DELFINAZUL691,2017-04-02 13:27:19,False,1034,4996,2020-10-27 08:09:08,2020,10,27,08,09,5,Gustavo A. Madero,-99.413769,19.412031
1320786554684661761,tránsito,"Apreciables twitteros conductores:

Sólo para recordarles que el claxon de sus vehículos se toca SÓLO para alertar a alguien y prevenir un accidente.

NO es para avisar que ya llegaron. NO es para quejarse del tráfico. Mucho menos para 'piropear'.

Gracias 😉",14,1,1,89115379,Mariana Villalobos,amapola_pola,2009-11-10 23:25:18,False,999,464,2020-10-26 11:57:08,2020,10,26,11,57,5,Gustavo A. Madero,-99.1843501,19.3998346
1315730553665056768,tránsito,"🚶‍♂️ 🚶‍♀️ y 🚴‍♂️ 🚴‍♀️ 

¡Dejen de victimizarse!

Las verdaderas víctimas van en 🚘

- Pasan 2.4 años de su vida atorados en el tráfico.
- Gastan hasta el 15% del valor de su auto en ⛽️.
- Respiran más contaminación de la qué hay en el exterior.
- Triplican su riesgo a sufrir un infarto. https://t.co/Oabt0iqf90",2,0,1,87779695,𝕄𝔸𝕌,elmaugarcia,2009-11-05 14:50:49,False,2958,733,2020-10-12 13:06:23,2020,10,12,13,06,5,Gustavo A. Madero,-99.1843501,19.3998346
