pubID,topicQuery,tweet,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1100026547904438272,tránsito,"@trafico889 @SETRAVI1 Qué molesto que los autobuses estos provoquen mayor tráfico y contaminación abarcando 2 carriles en donde circula el #Metrobus, que fue la ""solución"" para que no haya tráfico. Habría que revisar rutas y conseciones @inakimanero @VILLALVAZO13 https://t.co/rrrgMkjsHV",0,0,0,236256131,Luis Sánchez (EvTC),ETC_LUISSANDIZ,2011-01-09 22:52:49,False,127,228,2019-02-25 07:35:41,2019,02,25,07,35,2,Azcapotzalco,-99.180678,19.444937
1093700368989601793,tránsito,@UCS_GCDMX @transito_CDMX @AzcapotzalcoMx @Azcapo_Denuncia @vidallerenas  aoartando lugar ffcc nacionales entre Santander y aragon cp 02010 san rafael azcapotzalco https://t.co/YywPRBlgb7,1,2,1,543068782,ANTONIO,aresendiz28_14,2012-04-01 21:19:28,False,56,154,2019-02-07 20:37:42,2019,02,07,20,37,2,Azcapotzalco,-99.221136,19.456367
1101207607677726720,tránsito,"@072AvialCDMX   Buenas tardes , con ustedes puedo reportar que el tránsito de periférico sur se da por los conos que no ayudan en nada https://t.co/SBpm1q11WY",0,0,0,2959697511,CB,cblancarte,2015-01-03 23:19:40,False,18,278,2019-02-28 13:48:47,2019,02,28,13,48,3,Coyoacán,-99.324375,19.232228
1098607951856746496,tránsito,Choque en súper vía entrada tlalpan  precaución... #Trafico #accidentedetransito #choque @asilascosasw @warkentin https://t.co/vj0BmnryJ8,0,0,0,2181220531,David Trujillo,domartrujillo,2013-11-07 19:28:22,False,120,1523,2019-02-21 09:38:41,2019,02,21,09,38,3,Coyoacán,-99.2058092,19.2970107
1096505681086238721,tránsito,"@ari_santillan @UCS_GCDMX @LaSalle_MX @CDMX_Semovi ""Gracias, por su reporte, acude policía de tránsito en condor para atender su reporte. Buenas tardes""",0,0,0,31042409,Товарищ Ругозов (Tovarishch Rogozov),angelvanegas,2009-04-13 21:09:38,False,1087,1871,2019-02-15 14:25:01,2019,02,15,14,25,3,Coyoacán,-99.2058092,19.2970107
1096238529003216896,tránsito,@En_laDelValle tránsito pesado sobre felix cuevas. Hubo un incidente o accidente exactamente sobre felix cuevas y patricio sanz.,0,1,0,1383105140,LiR※※D★l,reddelb,2013-04-26 17:33:16,False,526,1203,2019-02-14 20:43:27,2019,02,14,20,43,3,Coyoacán,-99.1796393,19.3632521
1092832394523168768,tránsito,"De vuelta a la contaminación, tráfico y sobrepoblación 🤗",0,0,0,157724017,Cosmo,arturcosmopulos,2010-06-20 11:35:52,False,378,78,2019-02-05 11:08:41,2019,02,05,11,08,3,Coyoacán,-99.364536,19.232313
1099040735515500544,tránsito,@AlasdeCatarina @cinema_coyoacan @Alcaldia_Coy @UCS_GCDMX @SSP_CDMX @CDMX_Semovi @AGUCDMX Damos atención con elementos de #Tránsito para verificar la zona @UCS_GCDMX gracias por su reporte. Buena tarde.,0,0,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,True,1933481,132,2019-02-22 14:18:25,2019,02,22,14,18,3,Coyoacán,-99.1843501,19.3998346
1096221796473303040,tránsito,@caba207 @Alcaldia_Coy @UCS_GCDMX @CDMX_Semovi @andreslajous @pedestre @DENUNCIAINVEAMX @Peaton_no @PeatonDelSur @TlalpanCoyoacan @EnCoapa_ @autosbq @VillaCoapaMX @PAG_Coyoacan @GobCDMX @Claudiashein Atendemos su reporte con personal de #Tránsito al lugar @UCS_GCDMX para verificar situación de automóviles. Buena noche.,2,0,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,True,1933481,132,2019-02-14 19:36:57,2019,02,14,19,36,3,Coyoacán,-99.1843501,19.3998346
1101207607677726720,tránsito,"@072AvialCDMX   Buenas tardes , con ustedes puedo reportar que el tránsito de periférico sur se da por los conos que no ayudan en nada https://t.co/SBpm1q11WY",0,0,0,2959697511,CB,cblancarte,2015-01-03 23:19:40,False,18,278,2019-02-28 13:48:47,2019,02,28,13,48,4,Cuajimalpa de Morelos,-99.324375,19.232228
1099864956978319360,tránsito,"@Claudiashein En el video es evidente que al pintar las líneas empeorará el tránsito, más contaminación y de todos modos los peatones cruzan donde se les da la gana. Mejor atiendan el transporte público, dejen de hacerse weyes.",1,0,0,86871389,@Javito,javitodf,2009-11-01 22:21:34,False,13546,6104,2019-02-24 20:53:34,2019,02,24,20,53,4,Cuajimalpa de Morelos,-99.322812,19.213113
1098607951856746496,tránsito,Choque en súper vía entrada tlalpan  precaución... #Trafico #accidentedetransito #choque @asilascosasw @warkentin https://t.co/vj0BmnryJ8,0,0,0,2181220531,David Trujillo,domartrujillo,2013-11-07 19:28:22,False,120,1523,2019-02-21 09:38:41,2019,02,21,09,38,4,Cuajimalpa de Morelos,-99.2058092,19.2970107
1091942665204256773,tránsito,"@GlodeJo07 combatió el wachicol
bajaron los índices de contaminación bajo el tráfico gano el.Cruz azul.",0,0,0,3246433652,francisco,francis29644814,2015-06-15 20:18:06,False,1160,2663,2019-02-03 00:13:13,2019,02,03,00,13,4,Cuajimalpa de Morelos,-99.322812,19.213113
1101315360211427329,tránsito,"@_Mayrix_ Verificamos lo reportado, así mismo, envíamos elementos de #Tránsito para auxiliar en la vialidad. Maneje con precaución. @UCS_GCDMX",0,1,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,True,1933481,132,2019-02-28 20:56:57,2019,02,28,20,56,5,Gustavo A. Madero,-99.1843501,19.3998346
