pubID,topicQuery,tweet,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1167611454578728960,tránsito,@dulcesita251 Gracias por su reporte. Le informamos que en este momento la zona se encuentra congestionada. Se ha pedido apoyo a tránsito. Buena noche.,0,0,0,78675162,Metrobús CDMX,MetrobusCDMX,2009-09-30 12:34:31,True,863925,420,2019-08-30 19:33:58,2019,08,30,19,33,2,Azcapotzalco,-99.180678,19.444937
1161962457394323457,tránsito,"@Reactor105 @missflirt #sinapsis105 me complace poder decirles en el reporte vial hay tránsito fluido en Av Central hasta la Av 608, cuidado en su camino con aquellos amigos inconcientes... saludos",0,0,0,916070203,Danny Berber,DannyBerber,2012-10-30 21:35:31,False,41,179,2019-08-15 05:26:52,2019,08,15,05,26,2,Azcapotzalco,-99.180678,19.444937
1160955959113424903,tránsito,"@JesusMartinMx hola buenos días lo felicito por su de darnos las noticias y a su vez para reportar unos baches en la Av 602 esa, bordo de Xochiaca los cuales hacen tráfico fenómenal",0,0,0,118828951,Salvador Arellano,Alasalva6364,2010-03-01 15:39:31,False,6,11,2019-08-12 10:47:24,2019,08,12,10,47,2,Azcapotzalco,-99.180678,19.444937
1160613377024110593,tránsito,"Si hoy que hay menos tráfico, decides tomar un taxi con tu familia, amigos o sol@ toma en cuenta estos #TipsDeSeguridad 🚕🚖 ¿Quieres reportarnos una situación extraña o iniciar una denuncia? También te atendemos en domingo en tu #LíneaDeSeguridad 55 5533-5533📱#TaxiSeguro https://t.co/2NaDi0vGGF",8,0,17,65797233,Consejo Ciudadano Mx,elconsejomx,2009-08-14 20:04:13,True,75794,4495,2019-08-11 12:06:06,2019,08,11,12,06,2,Azcapotzalco,-99.180678,19.444937
1159536651003191302,tránsito,"@OVIALCDMX @MemoriaTDB a quien le toca el mantenimiento del puente de 100 metros y Acueducto? Sus condiciones son deplorables, aumenta el tráfico y la contaminación, y es muy peligroso",0,2,0,109281423,Doktor Siniestrus 😷💉💊🩺,docsiniestro,2010-01-28 08:57:24,False,248,623,2019-08-08 12:47:35,2019,08,08,12,47,2,Azcapotzalco,-99.180678,19.444937
1158376672606818304,tránsito,"#CDMX @AGUCDMX qué falta para que le den mantenimiento al puente de eje central y acueducto? Ocasiona más tráfico, más contaminación y daño a suspensión y llantas de los vehículos",1,0,0,109281423,Doktor Siniestrus 😷💉💊🩺,docsiniestro,2010-01-28 08:57:24,False,248,623,2019-08-05 07:58:15,2019,08,05,07,58,2,Azcapotzalco,-99.180678,19.444937
1161383507723202560,tránsito,"@LaSEMOVI la calle poniente 122 en la industrial vallejo, alcaldía azcapotzalco tiene poco que fue habilitada como calle de doble sentido pero nadie respeta y tampoco hay agentes de tránsito haciendo notar el cambio de sentido, puede causar un accidente
URGE que lo revisen...",1,1,0,588417749,Javii Mora,JavierM2388,2012-05-23 10:45:46,False,399,2023,2019-08-13 15:06:20,2019,08,13,15,06,2,Azcapotzalco,19.4853286147,-99.1821069423
1164168532768301056,tránsito,"@trafico889 accidente segundo piso dirección sur norte, después de la caseta de ingreso, 3 KMS después aproximadamente. Mucho tráfico",0,0,0,91443751,Graciela Nino de R,yochelita,2009-11-20 16:47:33,False,297,597,2019-08-21 07:33:02,2019,08,21,07,33,3,Coyoacán,-99.324375,19.232228
1157837292335243265,tránsito,"Atención @SSPCMexico  quiero denunciar un puesto de tacos que se coloca de forma arbitraria sobre la via pública, sin permiso, interrumpiendo el tránsito vehicular Calle Emiliano Zapata esquina Caudillo del sur. CP 04919 Coyoacán @SEDEMA_CDMX @GobCDMX @Alcaldia_Coy @GobiernosMx",6,0,2,917617501554520064,👉🏻Aylin...👇🏻#CHErRy ◽◻️◽🍒🔱🔭🥇♻️🏹🛡️,Aroly_YO,2017-10-09 23:07:15,False,19897,17903,2019-08-03 20:14:56,2019,08,03,20,14,3,Coyoacán,-99.2058092,19.2970107
1157826106801762304,tránsito,Atención @SSPCMexico  quiero denunciar un puesto de tacos que se coloca de forma arbitraria sobre la via pública sin permiso interrumpiendo el tránsito vehicular Calle Emiliano Zapata CP 04919 Coyoacán @SEDEMA_CDMX @GobCDMX @Alcaldia_Coy @GobiernosMx,5,0,2,917617501554520064,👉🏻Aylin...👇🏻#CHErRy ◽◻️◽🍒🔱🔭🥇♻️🏹🛡️,Aroly_YO,2017-10-09 23:07:15,False,19897,17903,2019-08-03 19:30:29,2019,08,03,19,30,3,Coyoacán,-99.2058092,19.2970107
1157821998455808003,tránsito,"@SGIRPC_CDMX Atencion, quiero denunciar un puesto de tacos que se pone sobre la via vehicular de forma arbitraria sin permisos interrumpiendo el tránsito de la calle Emiliano Zapata CP04919.Gracias",3,0,3,917617501554520064,👉🏻Aylin...👇🏻#CHErRy ◽◻️◽🍒🔱🔭🥇♻️🏹🛡️,Aroly_YO,2017-10-09 23:07:15,False,19897,17903,2019-08-03 19:14:10,2019,08,03,19,14,3,Coyoacán,-99.2058092,19.2970107
1157837292335243265,tránsito,"Atención @SSPCMexico  quiero denunciar un puesto de tacos que se coloca de forma arbitraria sobre la via pública, sin permiso, interrumpiendo el tránsito vehicular Calle Emiliano Zapata esquina Caudillo del sur. CP 04919 Coyoacán @SEDEMA_CDMX @GobCDMX @Alcaldia_Coy @GobiernosMx",6,0,2,917617501554520064,👉🏻Aylin...👇🏻#CHErRy ◽◻️◽🍒🔱🔭🥇♻️🏹🛡️,Aroly_YO,2017-10-09 23:07:15,False,19897,17903,2019-08-03 20:14:56,2019,08,03,20,14,3,Coyoacán,-99.2058092,19.2970107
1157826106801762304,tránsito,Atención @SSPCMexico  quiero denunciar un puesto de tacos que se coloca de forma arbitraria sobre la via pública sin permiso interrumpiendo el tránsito vehicular Calle Emiliano Zapata CP 04919 Coyoacán @SEDEMA_CDMX @GobCDMX @Alcaldia_Coy @GobiernosMx,5,0,2,917617501554520064,👉🏻Aylin...👇🏻#CHErRy ◽◻️◽🍒🔱🔭🥇♻️🏹🛡️,Aroly_YO,2017-10-09 23:07:15,False,19897,17903,2019-08-03 19:30:29,2019,08,03,19,30,3,Coyoacán,-99.2058092,19.2970107
1167072766090272768,tránsito,"@C5_CDMX @SSP_CDMX @AlcaldiaAO otra vez cerraron y ni hay tráfico en la glorite para constituyentes. En serio sin estúpidos??? El tráfico desde el campo militar a vuelta de rueda. ENTIENDAN QUE HACEN MÁS TRÁFICO, MÁS CONTAMINACIÓN Y GASTO DE GASOLINA https://t.co/isnBiMMTZa",1,0,0,155397589,Star,xim86,2010-06-13 19:29:25,False,210,1628,2019-08-29 07:53:25,2019,08,29,07,53,4,Cuajimalpa de Morelos,-99.248506128788,19.3786796318581
1165956931648811009,tránsito,"Son las 6:55am y el tráfico está detenido sobre molinos para entrar a insurgentes, tomen sus precauciones... hasta aquí mi reporte Joaquín 😅 #FelizRegresoAClases 🤪",3,0,0,77852047,Teresa Cisneros.♡,TeRe_Cisneros,2009-09-27 16:33:23,False,3133,2287,2019-08-26 05:59:29,2019,08,26,05,59,4,Cuajimalpa de Morelos,-99.324375,19.232228
1165469069270605824,tránsito,"NADIE está exento de pasar por un ""accidente"" de tránsito por conducción imprudencial de personas incompetentes que tienen su licencia con placas que coleccionan multas y NINGUNA sanción efectiva. Ellos son el verdadero PELIGRO. https://t.co/PHhi6wEGfR",7,0,2,200179397,𝓒𝓪𝓻𝓶𝓮𝓷 𝓥á𝔃𝓺𝓾𝓮𝔃,Ellenwen,2010-10-08 10:56:46,False,1308,956,2019-08-24 21:40:54,2019,08,24,21,40,4,Cuajimalpa de Morelos,-99.1919955,19.357102
1165301032047562753,tránsito,"@inveacdmx quiero reportar una base pirata en @AlcCuajimalpa, solo quitan espació y entorpecen el tráfico. 
@AdrianRubalcava https://t.co/HE7yHDE7Z3",0,1,0,3309843403,Arturo González R.,DaxGonz,2015-08-08 09:56:38,False,182,1134,2019-08-24 10:33:10,2019,08,24,10,33,4,Cuajimalpa de Morelos,-99.30454178732421,19.353341559371888
