pubID,topicQuery,tweet,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1081345617065070594,pirotecnia,"@WRADIOMexico 👩🏼... ahorita acaba de cuestionar por qué no fuegos artificiales 🎆 el 1o de enero ? No solo por contaminación, ademas Justo muchísimas lesiones, quemaduras, en adultos, niños, pérdidas de extremidades... sólo hay ir a urgencias estos días 😵 #NoPirotecnia #NoContamines",3,0,0,1026793068673024000,Dra. Sarita Ponce,ponce_dra,2018-08-07 05:31:59,False,590,461,2019-01-04 18:24:20,2019,01,04,18,24,3,Coyoacán,-99.324375,19.232228
1081345617065070594,pirotecnia,"@WRADIOMexico 👩🏼... ahorita acaba de cuestionar por qué no fuegos artificiales 🎆 el 1o de enero ? No solo por contaminación, ademas Justo muchísimas lesiones, quemaduras, en adultos, niños, pérdidas de extremidades... sólo hay ir a urgencias estos días 😵 #NoPirotecnia #NoContamines",3,0,0,1026793068673024000,Dra. Sarita Ponce,ponce_dra,2018-08-07 05:31:59,False,590,461,2019-01-04 18:24:20,2019,01,04,18,24,4,Cuajimalpa de Morelos,-99.324375,19.232228
1081345617065070594,pirotecnia,"@WRADIOMexico 👩🏼... ahorita acaba de cuestionar por qué no fuegos artificiales 🎆 el 1o de enero ? No solo por contaminación, ademas Justo muchísimas lesiones, quemaduras, en adultos, niños, pérdidas de extremidades... sólo hay ir a urgencias estos días 😵 #NoPirotecnia #NoContamines",3,0,0,1026793068673024000,Dra. Sarita Ponce,ponce_dra,2018-08-07 05:31:59,False,590,461,2019-01-04 18:24:20,2019,01,04,18,24,7,Iztapalapa,-99.324375,19.232228
1081345617065070594,pirotecnia,"@WRADIOMexico 👩🏼... ahorita acaba de cuestionar por qué no fuegos artificiales 🎆 el 1o de enero ? No solo por contaminación, ademas Justo muchísimas lesiones, quemaduras, en adultos, niños, pérdidas de extremidades... sólo hay ir a urgencias estos días 😵 #NoPirotecnia #NoContamines",3,0,0,1026793068673024000,Dra. Sarita Ponce,ponce_dra,2018-08-07 05:31:59,False,590,461,2019-01-04 18:24:20,2019,01,04,18,24,8,La Magdalena Contreras,-99.324375,19.232228
1081345617065070594,pirotecnia,"@WRADIOMexico 👩🏼... ahorita acaba de cuestionar por qué no fuegos artificiales 🎆 el 1o de enero ? No solo por contaminación, ademas Justo muchísimas lesiones, quemaduras, en adultos, niños, pérdidas de extremidades... sólo hay ir a urgencias estos días 😵 #NoPirotecnia #NoContamines",3,0,0,1026793068673024000,Dra. Sarita Ponce,ponce_dra,2018-08-07 05:31:59,False,590,461,2019-01-04 18:24:20,2019,01,04,18,24,10,Álvaro Obregón,-99.324375,19.232228
1085764029019152384,tránsito,"@UCS_GCDMX @0chapa0 @tintasepia @BiciManager @Claudiashein @andreslajous @SSP_CDMX @CDMX_Semovi Gracias,
Pero la duda es  ¿porque necesitan de un reporte para actuar? ¿no es esa la función de la Policía de transito?",13,0,0,87779695,𝕄𝔸𝕌,elmaugarcia,2009-11-05 14:50:49,False,2957,732,2019-01-16 23:01:31,2019,01,16,23,01,2,Azcapotzalco,-99.180678,19.444937
1084535871829733376,tránsito,"Ojala y esto no sirva para organizarnos mejor, ser conscientes de la contaminación, el tráfico y usar el coche cuando sea necesario, buscar alternarivas de movilidad #YoApoyoLaLuchaVsHuachicol",0,0,0,352712579,Cool cat 💀👻😈🎃👹,togamed,2011-08-10 18:25:38,False,454,2389,2019-01-13 13:41:16,2019,01,13,13,41,2,Azcapotzalco,-99.180678,19.444937
1084522464787550214,tránsito,Chingon el DF sin contaminación y sin trafico,4,0,0,352712579,Cool cat 💀👻😈🎃👹,togamed,2011-08-10 18:25:38,False,454,2389,2019-01-13 12:47:59,2019,01,13,12,47,2,Azcapotzalco,-99.180678,19.444937
1083520896856412160,tránsito,"Creo que tiene su lado amable menos tráfico,menos contaminación igual a más salud",0,0,0,767069584595628032,Juan Carlos Angeles,solo87para_an,2016-08-20 12:43:35,False,40,290,2019-01-10 18:28:07,2019,01,10,18,28,2,Azcapotzalco,-99.180678,19.444937
1090340920271228929,tránsito,@Claudiashein @BJAlcaldia en ambos sentidos están en obras! Y la regulación para hacerlas fuera de hora pico y evitar contaminación y tráfico!? @AlcaldiaAO @RedVialRC @radioredam @VialDF @retioDF https://t.co/GOn85mWM5f,0,0,0,278615043,Diana,NenaAlquicira,2011-04-07 10:31:25,False,153,550,2019-01-29 14:08:27,2019,01,29,14,08,3,Coyoacán,-99.186597,19.350361
