pubID,topicQuery,tweet,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1521611171769556992,pirotecnia,"@Aire_CDMX Em la Alcaldía Iztapalapa, en específico en el Pueblo de Santa Cruz Meyehualco desde primera hora hay detonaciones de fuegos artificiales con todo y la contingencia. A ver si alguien hace algo. @Alc_Iztapalapa @ClaraBrugadaM",6,0,0,66744997,Víctor Delgado,vdzagal29,2009-08-18 11:43:52,False,728,1624,2022-05-03 16:02:28,2022,05,03,16,02,7,Iztapalapa,19.3491663204,-99.0567989642
1521542123174174720,pirotecnia,En plena contingencia ambiental están tronando fuegos artificiales en la alcaldía Magdalena Contreras. Así el alcance de la conciencia social de estos personajes.,0,0,0,164553075,El Clapson,claxonaction,2010-07-08 22:20:18,False,532,417,2022-05-03 11:28:05,2022,05,03,11,28,8,La Magdalena Contreras,19.2689765031,-99.2684129061
1531743329301499905,tránsito,En dónde puedo reportar este semáforo que tarda en cambiar y se hace un tráfico horrible incluso desde que bajamos del puente que viene del Eje Central ya está la fila,0,0,0,946183478,Erendira Rutz,ererutz,2012-11-13 11:33:49,False,30,322,2022-05-31 15:04:02,2022,05,31,15,04,2,Azcapotzalco,-99.17023779834942,19.528835803407855
1528005884613369856,tránsito,Así atrás del aeropuerto el tráfico y la contaminación #HoyNoCircula https://t.co/kYExeSoWvy,0,0,0,206430042,silvia emma flores,silvia_emma,2010-10-22 17:27:29,False,20,57,2022-05-21 07:32:46,2022,05,21,07,32,2,Azcapotzalco,-99.180678,19.444937
1526265365663186953,tránsito,"@alberto29164963 @GN_Carreteras @CNAC_GN @GN_MEXICO_ Así es o a la misma @GN_MEXICO_ 
Pero no es válido que de manera prepotente hagan cortes de circulación atravesando sus patrullas sin precaución 
Solo prenden sus sirenas y se atraviesan en las avenidas principales para dar paso a los buses 
Todo esta en la manera de hacerlo",0,0,0,955165653673136130,SOMOS CONDUCTORES PROFESIONALES DE LA 57,trailerosypocas,2018-01-21 13:50:12,False,11993,457,2022-05-16 12:16:34,2022,05,16,12,16,2,Azcapotzalco,-99.221136,19.456367
1522335786020093952,tránsito,"🚨 #ÚltimaHora

Se activa de nueva cuenta Fase I de contingencia ambiental atmosférica en CDMX.

Mañana 6 de mayo deben suspender su circulación de 5:00 a 22:00 hrs los vehículos de uso particular con holograma de verificación “0 y 00”, engomado azul, terminación de placas 9 y 0.",0,0,0,66057599,Armando Olvera,Dragon_mex,2009-08-15 23:07:17,False,192,425,2022-05-05 16:01:49,2022,05,05,16,01,2,Azcapotzalco,-99.221136,19.456367
1522005148817580033,tránsito,@isidrocorro @SSC_CDMX Y hacen bloqueo de tránsito con quema de llantas sumando más contaminación a la #CDMX,0,0,0,118756110,Alfonso1🇲🇽,alfonsobg,2010-03-01 11:17:28,False,841,1053,2022-05-04 18:07:59,2022,05,04,18,07,2,Azcapotzalco,-99.180678,19.444937
1521831993297846276,tránsito,"Y el tráfico-contaminación sigue y seguirá .... La gente sigue con : ""pero sino como llego a trabajar""
""No hay otra forma""
""Para eso compré un auto"" https://t.co/c67SoOhhpj",0,0,0,174084726,Alejandro G Villasuso,myosus,2010-08-02 20:09:28,False,866,911,2022-05-04 06:39:56,2022,05,04,06,39,2,Azcapotzalco,-99.221136,19.456367
1530198949092642817,tránsito,"ACCIDENTE🚨

Esta mañana un tráiler chocó contra unos árboles en Avenida Cuitláhuac y Cerdeña, Colonia Cosmopolita en la Alcaldía #Azcapotzalco de la #CDMX, el conductor resultó con algunas lesiones, hay cierre a la circulación para retirar la unidad; tome precauciones. https://t.co/PgK4yl1UBO",32,0,3,708099965264891904,Qué Poca Madre 🇲🇽,QuePocaMadre_Mx,2016-03-10 19:19:22,False,253018,69362,2022-05-27 08:47:13,2022,05,27,08,47,2,Azcapotzalco,19.4853286147,-99.1821069423
1530190838990520321,tránsito,"#Actualización || Continúa cerrada la circulación de Av. Cuitláhuac al Poniente entre Tasmania y Cerdeña, col. Cosmopolita, alcaldía #Azcapotzalco, por labor de servicios de emergencia en #Accidente de tráiler.

📹: @OVIALCDMX 

#AgenciaMxNoticias https://t.co/ximeZCdfmK",2,0,2,551446885,Agencia Mexiquense de Noticias,AMXNoticias,2012-04-11 18:46:59,True,94716,673,2022-05-27 08:15:00,2022,05,27,08,15,2,Azcapotzalco,19.4853286147,-99.1821069423
