pubID,topicQuery,tweet,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1464017121072095238,tránsito,"Hola @C5_CDMX  con quién se puede reportar q en la vuelta inglesa para Cuitlahuac hay un hundimiento y retrasa mucho la circulación. Como referencia, está una patrulla estacionada en ese lugar. https://t.co/4Pm7FraR1L",0,1,1,771339639051341825,Louis,lloouuiiss1982,2016-09-01 07:31:15,False,36,283,2021-11-25 17:44:16,2021,11,25,17,44,2,Azcapotzalco,-99.1803,19.472557
1463667234799329284,tránsito,"Cuántas veces se tiene que reportar el mal funcionamiento del semáforo de Eje 2 Ote al cruce con Fray Servando, hoy no solo fue la duración de la luz roja, de plano se quedó ""pegado"" en ese color. Oficiales de #TransitoCDMX apoyando en labores de tránsito @OVIALCDMX @UCS_GCDMX",0,1,0,88287568,Joe Zamora,Joetiman,2009-11-07 16:30:00,False,373,684,2021-11-24 18:33:57,2021,11,24,18,33,2,Azcapotzalco,-99.180678,19.444937
1460421253991481346,tránsito,"#Naucalpan #PrecauciónVial
🚧🚑🚨⚠️🚓
En avenida Lomas Verdes a la altura de plaza La Cúspide en dirección hacia Periférico, motociclista pierde la vida en accidente. 
Tráfico afectado, tome ruta alterna y atienda indicación vial. https://t.co/WIh4z8eOOM",7,0,1,268258744,𝙾𝚖𝚎𝚐𝚊 𝙽𝚊𝚞𝚌𝚊𝚕𝚙𝚊𝚗ⓂⓇ,OmegaNaucalpan,2011-03-18 06:26:30,False,4472,97,2021-11-15 19:35:34,2021,11,15,19,35,2,Azcapotzalco,-99.266688,19.515303
1457772963441250311,tránsito,Buen día no es posible que no puedan enviar uan patrulla de transito por un accidente llevo 4 horas y ninguna autoridad me apoya  @C5_CDMX @Claudiashein,2,2,0,1359698887762673666,José Luis Hernández,JosLuis21086341,2021-02-10 21:01:07,False,20,289,2021-11-08 12:12:13,2021,11,08,12,12,2,Azcapotzalco,-99.14662298785414,19.474459044239087
1464895273591783432,tránsito,Para pedir el apoyo de una patrulla por un accidente de tránsito en Av Centenario frente al num 1707 Col Bosques de Tarango Alc Álvaro Obregón @UCS_GCDMX @OVIALCDMX @SSC_CDMX @AlcaldiaAO @reportesyquejas @trafico889 @EnlacesNR #TransitoGCDMX #accidente @OHarfuch,0,2,1,870983563981737984,Ruben Garcia,RubenGa69065552,2017-06-03 06:40:38,False,368,1300,2021-11-28 03:53:44,2021,11,28,03,53,3,Coyoacán,-99.324375,19.232228
1461875624033849349,tránsito,@STE_CDMX reportar que en la línea 7 de es muy complicado el paso por los puestos de vendedores ambulantes en Apatlaco liberar la ruta para mejorar la circulación apoyo de @SSC_CDMX área tránsito  @UCS_GCDMX @C5_CDMX @LaSEMOVI gracias por la atención,0,0,0,1138350954187825152,MD BRUCE BANNER vs HULK,CarlosC13408089,2019-06-11 01:43:11,False,3482,4987,2021-11-19 19:54:43,2021,11,19,19,54,3,Coyoacán,-99.140238,19.2846922
1461806825817489415,tránsito,"@QuePocaMadre_Mx Coincido, no veo cual sea la denuncia, los pseudo oficiales de los que hablas solo hicieron cumplir el reglamento de tránsito vigente, que te quedes sin gasolina es un descuido tuyo, no del mundo",39,1,0,3307227718,Alkachofa!!!!,AlkachofaOrtiz,2015-06-03 10:00:53,False,876,2333,2021-11-19 15:21:20,2021,11,19,15,21,3,Coyoacán,-99.140238,19.2846922
1459146432640917510,tránsito,"@889Noticias 
Accidente en tlalpan dirección a la caseta de tlalpan !!
A la altura de tasqueña 
Carambola de 4 autos 
Tráfico, tráfico tráfico!!",0,0,0,846505699,B TO,Betoaguilera21P,2012-09-25 18:49:32,False,30,139,2021-11-12 07:09:53,2021,11,12,07,09,3,Coyoacán,-99.2058092,19.2970107
1458569254090027013,tránsito,@UCS_GCDMX BUENAS TARDES POR FAVOR SE SOLICITA PATRULLA DE TRÁNSITO PARA ACCIDENTE EN EJE 5 SUR PURÍSIMA ESQ INGENIEROS PETROLEROS COL NUEVA ROSITA IZTAPALAPA HONDA CITY GRIS VS CAMION ISUZU BLANCO,0,1,0,1417625639721607170,Ricardo Fernández,Ricardo33663678,2021-07-20 17:25:28,False,0,11,2021-11-10 16:56:23,2021,11,10,16,56,3,Coyoacán,-99.140238,19.2846922
1458547128377090048,tránsito,Para pedir el apoyo de una patrulla por un accidente de tránsito en calle Benito Juárez # 10 casi esquina Reyna Col San Ángel alcaldía Álvaro Obregón @UCS_GCDMX @OVIALCDMX @SSC_CDMX @NoticiaNR @trafico889 @DenunciaAOCDMX @SanAngelMX @AlcaldiaAO #TransitoGCDMX,0,2,0,870983563981737984,Ruben Garcia,RubenGa69065552,2017-06-03 06:40:38,False,368,1300,2021-11-10 15:28:28,2021,11,10,15,28,3,Coyoacán,-99.324375,19.232228
