pubID,topicQuery,tweet,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1373203179018485762,tránsito,"@Reporte_Indigo No!  eso ya lo sabemos,  es tráfico de influencias,  curiosa relación de @epigmenioibarra con el gobierno,  en fin ...  mientras a otros nos sigue jodiendo y se gasta nuestros impuestos en tonterías, este gobierno no es diferente!",0,0,0,123267120,Luis Enrique,LUISE67,2010-03-15 08:46:37,False,117,283,2021-03-20 03:22:05,2021,03,20,03,22,2,Azcapotzalco,-99.221136,19.456367
1368601905589493763,tránsito,"Se registra un accidente vial en la avenida #AquilesSerdán, en la alcaldía #Azcapotzalco, hay una persona fallecida y dos personas heridas. La circulación se encuentra cerrada. Reporte de Miguel Santiago. @GobCDMX. 

#DeIdayVuelta con @rochaperiodista | https://t.co/aTkQJpFqLg https://t.co/Qp4SjnjuWW",8,0,3,84398622,adn40,adn40,2009-10-22 13:12:03,True,956301,586,2021-03-07 10:38:16,2021,03,07,10,38,2,Azcapotzalco,19.4853286147,-99.1821069423
1376578910276714504,tránsito,@ruleiro @eltalcha  #PontePoderoso yo ando en bici diario y la verdad se me hace una tontería la ciclovía de insurgentes cuando ves pasar una bici por cada 100 coches. Esto solo genera tráfico y por consiguiente contaminación.,0,1,0,89069079,Rodrigo González,rodrix80,2009-11-10 18:57:27,False,350,671,2021-03-29 10:56:02,2021,03,29,10,56,3,Coyoacán,-99.2058092,19.2970107
1373972270184603651,tránsito,"@UCS_GCDMX accidente en Anillo Periférico S/N, Complejo Industrial Tecnológico, Iztapalapa, Ciudad de México, CDMX, dirección norte, entre eje 6 sur y eje 5 sur, se requiere patrulla de tránsito para liberar vialidad. https://t.co/kyNCjxw2JG",0,1,0,126993980,Roger Montes,rcmontes,2010-03-27 11:43:06,False,31,499,2021-03-22 06:18:11,2021,03,22,06,18,3,Coyoacán,-99.05656641848563,19.368682266781402
1372703484198457348,tránsito,@C5_CDMX @SSC_CDMX Accidente vial en el Puente de Canal de San Juan E ignacio Zaragoza se requiere Grua Grande. Para mover transporte de carga. Sector Pantitlan y Oasis. Mandar personal de tránsito para agilizar vialidad.,0,1,0,82244488,Salvador M. López R.,salvadormaciste,2009-10-13 19:28:19,False,423,2846,2021-03-18 18:16:28,2021,03,18,18,16,3,Coyoacán,-99.140238,19.2846922
1369714126013014017,tránsito,@Alcaldia_Coy @manuelnegrete22 solicito ayuda para denunciar autos abandonados que obstaculizan el libre tránsito en la Av. Tepetlapa de la Col. Alianza Popular Revolucionaria. El tráfico ocasionado es impresionante. #DenunciaCiudadana https://t.co/GN6GGe2nyk,0,4,0,2912143975,Iván Jarero,EvanJarero,2014-11-27 12:43:30,False,22,270,2021-03-10 12:17:50,2021,03,10,12,17,3,Coyoacán,-99.11125,19.315765
1369400417810055175,tránsito,Patrulla se niega a brindar el servicio en un accidente automovilístico a pesar de que le mencionamos que nos está negando la atención menciona que mandara a tránsito que por qué solo ellos nos pueden transladar al MP https://t.co/e6mdoYL5TT,0,0,0,1368649339447488512,Tony,Tony54894315,2021-03-07 13:46:55,False,0,10,2021-03-09 15:31:16,2021,03,09,15,31,3,Coyoacán,-99.364536,19.232313
1367209763432497158,tránsito,"@BiciManager @SSC_CDMX Así como este taxista muchos conductores, nunca utilizan sus espejos para asegurarse que pueden descender, que pueden incorporarse a circulación; tener la mínima precaucion ya paso de ser obligatorio al le hago como yo quiero y puedo. ""Necesitamos cursos de manejo""",1,1,0,552252407,🙋‍♂️,mario_ac05,2012-04-12 17:24:26,False,110,963,2021-03-03 14:26:23,2021,03,03,14,26,3,Coyoacán,-99.324375,19.232228
1372025100652978183,tránsito,#TránsitoGCDMX hace un rato reporte un Ford fiesta blanco con matrícula PFV-583-D en la calle de museo con esquina de caléndula en la colonia Xotepingo en la alcaldía Coyoacán estorbando el paso peatonal quisieran que viniera una unidad de tránsito,0,0,0,1346746989975887872,Hugo,Hugo35108130,2021-01-06 03:14:49,False,0,18,2021-03-16 21:20:49,2021,03,16,21,20,3,Coyoacán,19.3266672536,-99.1503763525
1372016671859339264,tránsito,#TránsitoGCDMX Quisiera reportar una camioneta Nissan Xtrail negra con matrícula 759-VPN y un Ford fiesta blanco que están estorbando el paso peatonal en la calle de museo en la esquina de caléndula en la alcaldía Coyoacán quisiera que mande una grúa de tránsito,0,0,0,1346746989975887872,Hugo,Hugo35108130,2021-01-06 03:14:49,False,0,18,2021-03-16 20:47:20,2021,03,16,20,47,3,Coyoacán,19.3266672536,-99.1503763525
