pubID,topicQuery,typeQuery,tweet,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1.4484E+18,pirotecnia,coordenadas,@CNAC_GN quiero reportar que está tirando fuegos artificiales,0,1,0,1.42931E+18,Vvbn,Vvbn84630092,21/08/2021 23:09,False,42,518,13/10/2021 15:39,2021,10,13,15,39,4,Cuajimalpa de Morelos,-99.5720087,19.2218831
1.44478E+18,pirotecnia,coordenadas,"Un exceso la forma/escena en que Sandra Cuevas festejó su asunción como alcaldesa de #Cuauhtémoc, con alfombra roja, mariposas pululando y fuegos artificiales.

Veremos si es capaz de hacer un buen gobierno y de altura.

Quien voto da, voto quita!",0,0,0,58366195,Efrén Chávez Sotelo,EfrenChSotelo,19/07/2009 20:39,False,576,694,03/10/2021 15:28,2021,10,3,15,28,4,Cuajimalpa de Morelos,-99.1919955,19.357102
1.44582E+18,pirotecnia,palabras clave,"@CamMttz @STaboadaMx Y qué tal la estupidez de la alcaldesa de Cuauhtémoc tomando protesta liberando mariposas para segundos después incinerarlas con sus fuegos artificiales.

La estupidez humana no tiene límites.",8,1,0,4065099381,Eugenia Castro,EugenixCas,28/10/2015 21:39,False,1029,1343,06/10/2021 12:16,2021,10,6,12,16,15,Cuauhtémoc,-99.14905576,19.43137343
1.44509E+18,pirotecnia,palabras clave,"Durante la toma de protesta de Sandra Cuevas en la alcaldía Cuauhtémoc se le ocurrió liberar pequeñas palomas, y mientras volaban, encendieron los fuegos artificiales lo cual las mató.  ""Definitivamente un acto cruel y salvaje e inútil"" Mejor una alfombra roja https://t.co/uBHh8AAhaB",0,0,0,7.67771E+17,DANILO SCHOBERT,1loDan,22/08/2016 11:09,False,78,124,04/10/2021 12:25,2021,10,4,12,25,15,Cuauhtémoc,-99.14905576,19.43137343
1.45234E+18,tránsito,coordenadas,"@ciudadanoentra1 @Azcapo_Denuncia @UCS_GCDMX @AzcapotzalcoMx @MargaretSaldana @OVIALCDMX @transito_CDMX Y la alcaldesa presumiendo que hace y no hace nada.
Son varias veces que reportó sobre ferrocarriles nacionales entre Aquiles y camarónes el retiro de vehículos y cosas que estorban y que están sobre la calle y no hacen nada por retirarlos.
Sigue el mismo chochinero en esa calle.",1,0,0,543068782,ANTONIO,aresendiz28_14,01/04/2012 21:19,False,57,160,24/10/2021 12:31,2021,10,24,12,31,2,Azcapotzalco,-99.221136,19.456367
1.44444E+18,tránsito,coordenadas,"@SSPCMexico quiero reportar que impiden el tránsito en calle 303 número 447 nueva atzacoalco, alcaldía Gustavo a madero @OVIALCDMX https://t.co/Pn6x09BvWD",0,0,0,73534441,Jrdan.sql,iMrPuff,11/09/2009 19:09,False,100,478,02/10/2021 17:19,2021,10,2,17,19,2,Azcapotzalco,-99.180678,19.444937
1.44444E+18,tránsito,coordenadas,"@C5_CDMX quiero reportar un toro mecánico que impide el transito, ya vino la patrulla pero no se quitan 
Alcaldía Gustavo a madero, calle 303 no 447 col nueva atzacoalco https://t.co/qHmgGUXcXo",0,1,0,73534441,Jrdan.sql,iMrPuff,11/09/2009 19:09,False,100,478,02/10/2021 17:04,2021,10,2,17,4,2,Azcapotzalco,-99.180678,19.444937
1.44609E+18,tránsito,palabras clave,@UCS_GCDMX @Claudiashein @MargaretSaldana ya pasó una hora del primer reporte ni tránsito viene ni este personal de #zemog se va y el tránsito junto con el ruido empiezan a ser más molestos su ayuda en cerrada granjas 617 el jagüey azcapotzalco https://t.co/oShyQWbJrL,1,1,0,121191779,Tato,midtlan,08/03/2010 12:29,False,73,382,07/10/2021 06:22,2021,10,7,6,22,2,Azcapotzalco,-99.18210694,19.48532861
1.45378E+18,tránsito,coordenadas,"@UCS_GCDMX @AlcaldiaAO lamentablemente si no hay personal de tránsito, se vuelve a invadir calle 16 @PlazaExhibimex con estacionamiento prohibido y franeleros. https://t.co/cBlCvNae0m",0,2,0,327223396,Alan Saenz,alansaenz,30/06/2011 23:58,False,315,810,28/10/2021 11:30,2021,10,28,11,30,3,Coyoacán,-99.324375,19.232228
1.45061E+18,tránsito,coordenadas,"@OVIALCDMX @C5_CDMX se solicita personal de transito, sobre avenida división del norte, vehículos dando vuelta en lugar prohibido, dificultando la circulación. https://t.co/WoaMXUNo5o",3,2,2,1.36176E+18,Abogado.cca,abogado_cca,16/02/2021 13:28,False,55,750,19/10/2021 18:08,2021,10,19,18,8,3,Coyoacán,-99.2058092,19.2970107
