pubID,topicQuery,typeQuery,tweet,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1.35782E+18,pirotecnia,palabras clave,"Ayer se veían fuegos artificiales al sur de la #CDMX, #Xochimilco está de fiesta sin importar el semáforo rojo, pero el #niñopa no puede hacer ni el milagro de que sus creyentes profesen el amor al prójimo. Sigue vigente la bonita tradición de adorar un becerro de oro. https://t.co/NVI7WyEJO1",0,0,0,594825168,M.A.R.X. 🇵🇸,marxtron,30/05/2012 11:02,False,451,564,05/02/2021 16:46,2021,2,5,16,46,13,Xochimilco,-99.0903636,19.24514505
1.36603E+18,tránsito,palabras clave,"@vidallerenas Buen día, soy habitante de Azcapotzalco, quiero reportar un sitio de taxis sin permiso sobre eje vial afuera del Walmart cuitlahuac ocasiona problemas de tráfico en horas pico. Gracias por la atención.",1,2,2,1.32416E+18,Guty,Guty32245918,04/11/2020 19:30,False,3,43,28/02/2021 08:06,2021,2,28,8,6,2,Azcapotzalco,-99.18210694,19.48532861
1.36239E+18,tránsito,palabras clave,"Todas las mañanas es lo mismo en salud digna Azcapotzalco 16 de septiembre, coches estacionados haciendo tráfico @AzcapotzalcoMx @Azcapo_Denuncia @LaSEMOVI https://t.co/m75lBnIMrv",2,2,2,892442000,Luis Alfonso Espinosa,luis_alfonso_ER,19/10/2012 22:16,False,75,872,18/02/2021 07:15,2021,2,18,7,15,2,Azcapotzalco,-99.18210694,19.48532861
1.35787E+18,tránsito,palabras clave,"@JesusMartinMx tráfico en alto total para pasar de la GAM  a la caseta hacía Texcoco, yo tuve que llevar a mi mamá a cita médica, pero que no estamos en semáforo rojo https://t.co/PwEYGPPAxw",0,0,0,910543963,Hipatia Rojas García,HipatiaRojas,28/10/2012 09:32,False,255,956,05/02/2021 19:46,2021,2,5,19,46,5,Gustavo A. Madero,-99.11586421,19.50406521
1.36089E+18,tránsito,palabras clave,"Estamos atendiendo en #CruzRojaMexicana un #accidente de #tránsito en #San Jeronimo, #Pueblo Nuevo Alto, #La Magdalena Contreras extrema precacuciones al pasar por ese lugar https://t.co/4XA3W3p5kY",2,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,27/01/2012 12:27,False,43729,370,14/02/2021 03:44,2021,2,14,3,44,8,La Magdalena Contreras,-99.26841291,19.2689765
1.35957E+18,tránsito,palabras clave,@UCS_GCDMX buenas tardes solicitando su apoyo nuevamente en avenida Santa Teresa a la altura del hospital Ángeles en la alcaldía Magdalena Contreras carros detenidos ocupando un carril en lugar prohibido podrían mandar elementos de tránsito para que moviliza en esos autos por fa,0,2,0,2364855776,carlos,cglez70,27/02/2014 19:01,False,9,48,10/02/2021 12:18,2021,2,10,12,18,8,La Magdalena Contreras,-99.26841291,19.2689765
1.36275E+18,tránsito,palabras clave,"Tránsito lento sobre Calzada de Tlalpan pasando División del Norte frente a la estación del Tren Ligero Nezahualpilli hacia el Norte por un motociclista impactado contra base de concreto, lamentablemente pierde la vida. No se detengan a ver y circulen rápido ALV https://t.co/w5DZpxKC4x",1,0,0,45151772,Leo,LeoBlack1009,06/06/2009 09:39,False,822,1843,19/02/2021 06:58,2021,2,19,6,58,12,Tlalpan,-99.2062208,19.19833968
1.35846E+18,tránsito,palabras clave,"#Vialidad ]

Se registra tránsito intenso en el km 023+400 Aut. (1670) México-Cuernavaca (directo), mismo tramo, Caseta de Peaje Tlalpan, dirección Cuernavaca. Conduzca con precaución https://t.co/GxrxN5ww2z",4,0,1,81164546,Diario de Morelos,DiariodeMorelos,09/10/2009 11:55,True,241926,98,07/02/2021 10:40,2021,2,7,10,40,12,Tlalpan,-99.2062208,19.19833968
1.36495E+18,tránsito,palabras clave,"@XochimilcoAl @inveacdmx @OVIALCDMX @UCS_GCDMX como todos los jueves en Cuauhtémoc y Abasolo Tepepan Xochimilco cp 16020 puesto ambulante causa tráfico, basura, ruido, que se estacionen autos en mi entrada, vinieron polis en una ocasión, pero creo que ya se ""arreglaron"".. https://t.co/S8otZt3Erd",1,1,0,2964822029,Jesús Alcalá,yesus_alcala62,06/01/2015 13:43,False,9,96,25/02/2021 08:38,2021,2,25,8,38,13,Xochimilco,-99.0903636,19.24514505
1.35734E+18,tránsito,palabras clave,"@XochimilcoAl @OVIALCDMX @inveacdmx Como todos jueves reporto puesto ambulante sobre calle Cuauhtémoc esquina con Abasolo, Tepepan Xochimilco, cp16020, causa tráfico, se estacionen frente a mi entrada, ruido, no sana distancia... https://t.co/zNG8TwqVRD",0,1,0,2964822029,Jesús Alcalá,yesus_alcala62,06/01/2015 13:43,False,9,96,04/02/2021 08:45,2021,2,4,8,45,13,Xochimilco,-99.0903636,19.24514505
1.36249E+18,tránsito,palabras clave,"#ReporteVial || Cierran locatarios del #Mercado “Benito Juárez” calle de Aldama, en la colonia #Centro, por descarga de pipa de agua, comentan que llevan más de 4 meses sin agua.
Tráfico pesando en la zona, precaución conductores https://t.co/INRqyXXG7r",1,0,0,1.0904E+18,Vivo Noticias,VivoNoticiasMX,29/01/2019 18:04,False,2328,303,18/02/2021 13:40,2021,2,18,13,40,14,Benito Juárez,-99.16113466,19.38064242
1.35916E+18,tránsito,palabras clave,"¡Precaución!
Comienza marcha de aproximadamente 30 personas sobre Av. Benito Juárez, Colonia Centro, Carril Norte-Sur, a la altura de la alameda Granados Maldonado, Chilpancingo de los Bravo.
En el lugar ya se encuentra personal de Tránsito Municipal.
Tome vías alternas.",0,0,0,1.24478E+18,9-1-1. GUERRERO,C4_Guerrero,30/03/2020 17:55,False,1453,18,09/02/2021 09:36,2021,2,9,9,36,14,Benito Juárez,-99.16113466,19.38064242
1.35757E+18,tránsito,palabras clave,"#PRECAUCIÓN COLONIA BENITO JUÁREZ  BALACERA TRÁFICO DETENIDO DESDE ÉL AUTO ZONE Y BLOQUEDO A LA ALTURA DEL GRAN HOTEL BUSCAR VÍAS ALTERNAS.
#REYNOSA",4,0,0,1.05195E+18,VALOR POR TAMAULIPAS,VALORPORTAMPS,15/10/2018 15:46,False,25888,14,05/02/2021 00:10,2021,2,5,0,10,14,Benito Juárez,-99.16113466,19.38064242
1.36149E+18,tránsito,palabras clave,¡Precaución! Fuerte percance vehicular en Av. Cuauhtémoc y Zacatecas en la Col. Roma en @AlcCuauhtemocMx. Una persona fallecida en el lugar y ambulancias aún atendiendo a los heridos. El servicio del @MetrobusCDMX es desviado a otros carriles por lo que hay tráfico. https://t.co/K5ywlb5Izt,17,3,13,415242374,Tavo Ojeda✌,tavojeda5,17/11/2011 20:45,False,20204,364,15/02/2021 19:57,2021,2,15,19,57,15,Cuauhtémoc,-99.14905576,19.43137343
1.35771E+18,tránsito,palabras clave,"#AlertaVial

CHOQUE EN CUERNAVACA

Reportan un incidente de tránsito sobre Alta Tensión esquina con avenida Cuauhtémoc en la colonia Cantarranas de #Cuernavaca. 

Recuerda manejar con precaución. https://t.co/egEu09WS2t",0,0,0,3153014208,24 México,24_morelos,13/04/2015 08:50,False,41060,1074,05/02/2021 09:16,2021,2,5,9,16,15,Cuauhtémoc,-99.14905576,19.43137343
1.35703E+18,tránsito,palabras clave,"PRECAUCIÓN⚠️
Tráfico lento en Av. Cuauhtémoc (cerca del Oxxo) debido a un choque.
Utilice vías alternas. https://t.co/sWNRd10ym5",0,0,0,1.2781E+18,IRRADIA NOTICIAS MORELOS,IrradiaMorelos,30/06/2020 17:11,False,1501,0,03/02/2021 12:16,2021,2,3,12,16,15,Cuauhtémoc,-99.14905576,19.43137343
1.36625E+18,incendio,palabras clave,#Precaución labora personal de @BlindarBJ por conato de #Incendio en Miguel Laurent y Av. Coyoacán  @BJAlcaldia https://t.co/2BSqMeQRWR,0,0,1,108031698,#Rojo,hearma,24/01/2010 09:57,False,1034,1393,28/02/2021 22:42,2021,2,28,22,42,3,Coyoacán,-99.15037635,19.32666725
1.35881E+18,incendio,palabras clave,"¡Precaución! Hay un #incendio de pastizal en la colonia Ciudad Universitaria, Alcaldía Coyoacán. Servicios de Emergencia se dirigen al lugar.",1,0,1,40098528,Radio Tráfico Total,trafico889,14/05/2009 16:06,True,897301,69,08/02/2021 10:19,2021,2,8,10,19,3,Coyoacán,-99.15037635,19.32666725
1.35699E+18,incendio,coordenadas,"#Metrópoli Un incendio en el Pico del Águila, el punto más alto del #Ajusco, movilizó a bomberos y personal de la Comisión de Recursos Naturales, quienes intentan sofocar las llamas, ayer por la noche #rb  https://t.co/i1vxpuKbr8",1,0,0,152358615,La Silla Rota,lasillarota,05/06/2010 12:46,True,487670,3628,03/02/2021 09:30,2021,2,3,9,30,4,Cuajimalpa de Morelos,-99.1919955,19.357102
1.36146E+18,incendio,palabras clave,PRECAUCIÓN: Nos reportan incendio 🔥 en la colonia Ahuatenco de Cuajimalpa. 🚑 🚒🚨,23,1,8,87350793,SUUMA Voluntarios 🚑,SUUMA_CDMX,03/11/2009 21:07,False,43180,86,15/02/2021 17:22,2021,2,15,17,22,4,Cuajimalpa de Morelos,-99.31072853,19.3246343
1.36575E+18,incendio,palabras clave,"#Precaución 🚨🚒Servicios de emergencia se aproximan a 🔥#Incendio de pastizal en la colonia Lomas Estrella, @Alc_Iztapalapa.

📞#911CDMX #C5",25,1,1,195951901,C5 CDMX,C5_CDMX,27/09/2010 17:51,True,926205,763,27/02/2021 13:39,2021,2,27,13,39,7,Iztapalapa,-99.05679896,19.34916632
1.36366E+18,incendio,palabras clave,"¡Precaución! Movilización de Servicios de Emergencia ocasiona un #incendio en Av. Javier Rojo Gómez a la altura de Av. Gavilán, Alcaldía Iztapalapa.",3,0,2,40098528,Radio Tráfico Total,trafico889,14/05/2009 16:06,True,897301,69,21/02/2021 19:38,2021,2,21,19,38,7,Iztapalapa,-99.05679896,19.34916632
1.36017E+18,incendio,palabras clave,"@ClaudiaBBSante @amarilloalarcon @ClaraBrugadaM @Alc_Iztapalapa @davosv2004 @jaj_formula @LaLawyer76 @5antaMerlina @ilichvaldez ¿Si sabes que debajo hay toneladas de basura y que esta genera gases inflamables, que hay una red de tuberías para dispersarlos y un incendio ahí causa más contaminación que un pastizal cualquiera?",0,0,0,2519918330,Javier Mora,Javier_1Mora,24/05/2014 02:47,False,537,837,12/02/2021 04:13,2021,2,12,4,13,7,Iztapalapa,-99.05679896,19.34916632
1.36001E+18,incendio,palabras clave,"#Precaución Se registra 🔥#Incendio forestal en la colonia San José Molino, @Alc_Iztapalapa.

🚨🚒Servicios de emergencia trabajan en el lugar. 

📲#911CDMX #C5 https://t.co/FUrAZPUREn",8,0,3,195951901,C5 CDMX,C5_CDMX,27/09/2010 17:51,True,926205,763,11/02/2021 17:20,2021,2,11,17,20,7,Iztapalapa,-99.05679896,19.34916632
1.35948E+18,incendio,palabras clave,"¡Precaución! Continúan laborando en #incendio Servicios de emergencia sobre Av. Universidad y Av. Telecomunicaciones, colonia U.H. Ejército Constitucionalista, Alcaldía Iztapalapa.",1,1,1,40098528,Radio Tráfico Total,trafico889,14/05/2009 16:06,True,897301,69,10/02/2021 06:15,2021,2,10,6,15,7,Iztapalapa,-99.05679896,19.34916632
1.35944E+18,incendio,palabras clave,"#Precaución ⚠️ Servicios de emergencia atienden incendio de casa habitación en la colonia U.H. Ejército Constitucionalista, @Alc_Iztapalapa. 

En caso de emergencia llama al 📲#911CDMX. 

📹#C5 https://t.co/s5XcTLmRmb",20,0,8,195951901,C5 CDMX,C5_CDMX,27/09/2010 17:51,True,926205,763,10/02/2021 04:10,2021,2,10,4,10,7,Iztapalapa,-99.05679896,19.34916632
1.35817E+18,incendio,palabras clave,"#Precaución ⚠️Servicios de emergencia se aproxima a brindar el apoyo en incendio de basura en la colonia Guadalupe Del Moral, @Alc_Iztapalapa. 

📲#911CDMX 
📹#C5",15,0,1,195951901,C5 CDMX,C5_CDMX,27/09/2010 17:51,True,926205,763,06/02/2021 15:31,2021,2,6,15,31,7,Iztapalapa,-99.05679896,19.34916632
1.36462E+18,incendio,palabras clave,"⚠️🔥 Se registra incendio de pastizal sobre San Isidro Alto Lerma y Guadalupe Victoria, colonia Parque Tarango, Alvaro Obregón.

🚨 Servicios de emergencia trabajan en el lugar. https://t.co/aPY58YDwBC",0,0,0,9.84215E+17,Saúl Hernández garcia,SalHernndezgar1,11/04/2018 17:40,False,429,1124,24/02/2021 10:38,2021,2,24,10,38,10,Álvaro Obregón,-99.24681971,19.33617556
