pubID,topicQuery,typeQuery,tweet,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1322781780185915392,tránsito,coordenadas,"A ver a que horas ponen orden @C5_CDMX @SSC_CDMX, desde ayer fiestas en toda @CarrascoTlalpan, y hoy carrera y caravana de motos obstruyendo tránsito periférico sur. Inútiles como la regenta @Claudiashein",6,0,4,536599708,Pedro Rodriguez,perodh,2012-03-25 13:57:37,False,218,945,2020-11-01 00:05:27,2020,11,01,00,05,9,Milpa Alta,-99.315748,19.087511
1322781780185915392,tránsito,coordenadas,"A ver a que horas ponen orden @C5_CDMX @SSC_CDMX, desde ayer fiestas en toda @CarrascoTlalpan, y hoy carrera y caravana de motos obstruyendo tránsito periférico sur. Inútiles como la regenta @Claudiashein",6,0,4,536599708,Pedro Rodriguez,perodh,2012-03-25 13:57:37,False,218,945,2020-11-01 00:05:27,2020,11,01,00,05,13,Xochimilco,-99.315748,19.087511
1322781780185915392,tránsito,coordenadas,"A ver a que horas ponen orden @C5_CDMX @SSC_CDMX, desde ayer fiestas en toda @CarrascoTlalpan, y hoy carrera y caravana de motos obstruyendo tránsito periférico sur. Inútiles como la regenta @Claudiashein",6,0,4,536599708,Pedro Rodriguez,perodh,2012-03-25 13:57:37,False,218,945,2020-11-01 00:05:27,2020,11,01,00,05,8,La Magdalena Contreras,-99.315748,19.087511
1322781780185915392,tránsito,coordenadas,"A ver a que horas ponen orden @C5_CDMX @SSC_CDMX, desde ayer fiestas en toda @CarrascoTlalpan, y hoy carrera y caravana de motos obstruyendo tránsito periférico sur. Inútiles como la regenta @Claudiashein",6,0,4,536599708,Pedro Rodriguez,perodh,2012-03-25 13:57:37,False,218,945,2020-11-01 00:05:27,2020,11,01,00,05,12,Tlalpan,-99.315748,19.087511
1322792673984602115,tránsito,palabras clave,"Una #ambulancia de #CruzRojaMexicana está atendiendo un #accidente de #tránsito en #Constituyentes, #San Miguel Chapultepec I Sección, #Miguel Hidalgo extrema precauciones al pasar por ese lugar https://t.co/xZXOXvYlzD",1,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,False,43836,370,2020-11-01 00:48:44,2020,11,01,00,48,16,Miguel Hidalgo,-99.2045669144,19.4280623649
1322792776761806848,tránsito,palabras clave,"Un #accidente de #tránsito en #Constituyentes, #San Miguel Chapultepec I Sección, #Miguel Hidalgo fue reportado a la #CruzRojaMexicana, te recomendamos tener cuidado al transitar en esa zona https://t.co/xZXOXvYlzD",2,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,False,43836,370,2020-11-01 00:49:08,2020,11,01,00,49,16,Miguel Hidalgo,-99.2045669144,19.4280623649
1322793537549848577,tránsito,palabras clave,"En la dirección #Constituyentes, #San Miguel Chapultepec I Sección, #Miguel Hidalgo un vehículo de la #CruzRojaMexicana atiende un #accidente de #tránsito, evita esas vialidades https://t.co/xZXOXvYlzD",3,0,1,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,False,43836,370,2020-11-01 00:52:10,2020,11,01,00,52,16,Miguel Hidalgo,-99.2045669144,19.4280623649
1322797588207276032,tránsito,palabras clave,"#CruzRojaMexicana está atendiendo un #accidente de #tránsito en #Constituyentes, #San Miguel Chapultepec II Sección, #Miguel Hidalgo con una #ambulancia donada con tus aportaciones https://t.co/rQ5aj3c8hM",2,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,False,43836,370,2020-11-01 01:08:16,2020,11,01,01,08,16,Miguel Hidalgo,-99.2045669144,19.4280623649
1322800060036501504,tránsito,palabras clave,"Al transitar por #Constituyentes, #San Miguel Chapultepec II Sección, #Miguel Hidalgo encontrarás un #accidente de #tránsito atendido por #CruzRojaMexicana, ten cuidado y disminuye tu velocidad  https://t.co/rQ5aj3c8hM",4,0,3,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,False,43836,370,2020-11-01 01:18:05,2020,11,01,01,18,16,Miguel Hidalgo,-99.2045669144,19.4280623649
1322800198305959936,tránsito,coordenadas,Lo único q dice @UCS_GCDMX vamos atender y nunca hacen nada al igual q @OVIALCDMX @GrupoModelo_MX @AlcaldiaMHmx no fuera uno con alguna omisión de tránsito por q Dios sabe donde sale #policiadetransito y a estos enormes trailers nadie los ve https://t.co/awD8QHCSNd,0,0,0,145357099,yeny mendez,liyeny,2010-05-18 13:40:00,False,47,440,2020-11-01 01:18:38,2020,11,01,01,18,17,Venustiano Carranza,-99.259495,19.3863707
1322800198305959936,tránsito,coordenadas,Lo único q dice @UCS_GCDMX vamos atender y nunca hacen nada al igual q @OVIALCDMX @GrupoModelo_MX @AlcaldiaMHmx no fuera uno con alguna omisión de tránsito por q Dios sabe donde sale #policiadetransito y a estos enormes trailers nadie los ve https://t.co/awD8QHCSNd,0,0,0,145357099,yeny mendez,liyeny,2010-05-18 13:40:00,False,47,440,2020-11-01 01:18:38,2020,11,01,01,18,16,Miguel Hidalgo,-99.259495,19.3863707
1322800198305959936,tránsito,coordenadas,Lo único q dice @UCS_GCDMX vamos atender y nunca hacen nada al igual q @OVIALCDMX @GrupoModelo_MX @AlcaldiaMHmx no fuera uno con alguna omisión de tránsito por q Dios sabe donde sale #policiadetransito y a estos enormes trailers nadie los ve https://t.co/awD8QHCSNd,0,0,0,145357099,yeny mendez,liyeny,2010-05-18 13:40:00,False,47,440,2020-11-01 01:18:38,2020,11,01,01,18,15,Cuauhtémoc,-99.259495,19.3863707
1322802338126548994,tránsito,palabras clave,"En la dirección #Norte 60a, #Tablas de San Agustín, #Gustavo A. Madero un vehículo de la #CruzRojaMexicana atiende un #accidente de #tránsito, evita esas vialidades https://t.co/kQZqAeQl1S",4,0,3,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,False,43836,370,2020-11-01 01:27:08,2020,11,01,01,27,5,Gustavo A. Madero,-99.1158642087,19.5040652077
1322803918607405057,incendio,palabras clave,"RT TodoFierro: RT TodoFierro: RT TodoFierro: RT TodoFierro: RT d_panelo: Tierra del Fuego cierra el calendario inaugural de @ExtremeELive 

#Odyssey21 #ExtremeE #ElectricVehicles #Motorsport #ElectricOdyssey #electricmobility #XEGlobalLaunch
🏁🇦🇷🌎⚡
Má… https://t.co/F06mfmIuWg",0,0,0,2770584745,Todo Fierro Prensa,TodoFierro,2014-08-26 11:17:18,False,145,331,2020-11-01 01:33:25,2020,11,01,01,33,9,Milpa Alta,-99.0510954218,19.1394565999
1322813530299604993,tránsito,palabras clave,"#CruzRojaMexicana está atendiendo un #accidente de #tránsito en #Periferico, #Santiago Atepetlac, #Gustavo A. Madero con una #ambulancia donada con tus aportaciones https://t.co/tXUzDDWZXo",2,0,2,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,False,43836,370,2020-11-01 02:11:36,2020,11,01,02,11,5,Gustavo A. Madero,-99.1158642087,19.5040652077
1322814804621479938,tránsito,palabras clave,"Un #accidente de #tránsito en #Periferico, #Santiago Atepetlac, #Gustavo A. Madero fue reportado a la #CruzRojaMexicana, te recomendamos tener cuidado al transitar en esa zona https://t.co/tXUzDDWZXo",0,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,False,43836,370,2020-11-01 02:16:40,2020,11,01,02,16,5,Gustavo A. Madero,-99.1158642087,19.5040652077
1322818097816850435,incendio,palabras clave,"Llega el reporte de que muere una persona por disparo de arma de fuego en la colonia San Lorenzo la Cebada, Xochimilco.",8,0,4,1651261454,Elías G.,USARHM,2013-08-06 15:15:12,False,10269,850,2020-11-01 02:29:45,2020,11,01,02,29,13,Xochimilco,-99.0903636045,19.2451450458
1322818587841699842,incendio,coordenadas,@piel_del_cielo @syzavel19 @juliosergio00 Otro incendio en el cerro del chiquihuite,0,0,0,89877878,Soy Prole Compa!,cosmico07,2009-11-13 23:22:58,False,111,160,2020-11-01 02:31:42,2020,11,01,02,31,5,Gustavo A. Madero,-99.413769,19.412031
1322819561025142786,tránsito,palabras clave,"En la dirección #Circuito, #Peralvillo, #Cuauhtémoc un vehículo de la #CruzRojaMexicana atiende un #accidente de #tránsito, evita esas vialidades https://t.co/FwITe0hjKO",2,0,2,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,False,43836,370,2020-11-01 02:35:34,2020,11,01,02,35,15,Cuauhtémoc,-99.1490557562,19.4313734294
1322832328465547264,tránsito,palabras clave,"Al transitar por #Mexico Tacuba, #Torre Blanca, #Miguel Hidalgo encontrarás un #accidente de #tránsito atendido por #CruzRojaMexicana, ten cuidado y disminuye tu velocidad  https://t.co/TCy3c6XWwZ",2,0,2,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,False,43836,370,2020-11-01 03:26:18,2020,11,01,03,26,16,Miguel Hidalgo,-99.2045669144,19.4280623649
