pubID,topicQuery,typeQuery,tweet,tokens,hashtags,mentions,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1542752274480611328,incendio,palabras clave,"Más fábricas Juanma, eso si que da puestos de trabajo, riqueza y prosperidad. 
Lo otro na ma trae tragedia, fuego y destrucción (su mismo nombre lo indica). Déjate de rollo y úntale manteca al bollo. https://t.co/0857k28O5o","['fábrica', 'juanma', 'si', 'dar', 'puesto', 'trabajo', 'riqueza', 'prosperidad', 'na', 'ma', 'traer', 'tragedia', 'fuego', 'destrucción', 'mismo', 'nombre', 'indicar', 'déjame', 'rollo', 'tale', 'manteco', 'bollo']",[],[],3,1,1,1102496027553206272,Markitos🔻۞🤘🏼,LaneganMarkus,2019-03-04 03:08:31,0,732,689,2022-07-01 01:09:39,2022,07,01,01,09,9,Milpa Alta,-99.0510954218,19.1394565999
1542761502343667715,tránsito,palabras clave,"En la dirección  Av #Jalisco,  #Escandón I #Sección,  #Miguel #Hidalgo un vehículo de la #CruzRojaMexicana atiende un #accidente de #tránsito, evita esas vialidades https://t.co/dU1yE9FWin","['dirección', 'av', 'vehículo', 'atender', 'evitar', 'vialidad']","['Jalisco', 'Escandón', 'Sección', 'Miguel', 'Hidalgo', 'CruzRojaMexicana', 'accidente', 'tránsito']",[],0,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43841,370,2022-07-01 01:46:19,2022,07,01,01,46,16,Miguel Hidalgo,-99.2045669144,19.4280623649
1542777889850007553,incendio,palabras clave,Cuauhtémoc INCENDIO EN NEGOCIO CONSUME TRES VEHÍCULOS; LOS DAÑOS POR 800 MIL PESOS https://t.co/B8O2ALFjEu,"['cuauhtemoc', 'incendio', 'negocio', 'consumir', 'tres', 'vehículo', 'daño', '800', 'mil', 'pesos']",[],[],0,0,0,2355304148,Grupo BM Radio,gbmradio,2014-02-21 14:33:20,0,331,134,2022-07-01 02:51:27,2022,07,01,02,51,15,Cuauhtémoc,-99.1490557562,19.4313734294
1542784351666044930,tránsito,palabras clave,"03:16 #PrecauciónVial  por obras en Av. Vasco de Quiroga entre Av. Javier Barros Sierra y Prolongación Paseo de la Reforma en ambos sentidos, alcaldía Álvaro Obregón, permanecen carriles libres a la circulación. https://t.co/4KNemLmtEe","['03', '16', 'obra', 'av', 'vasco', 'quiroga', 'av', 'javier', 'barro', 'sierro', 'prolongación', 'paseo', 'reforma', 'ambos', 'alcaldía', 'alvaro', 'obregon', 'permanecer', 'carril', 'libre', 'circulación']",['PrecauciónVial'],[],3,0,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1942070,135,2022-07-01 03:17:07,2022,07,01,03,17,10,Álvaro Obregón,-99.246819712,19.336175562
1542815821600260097,tránsito,palabras clave,@RaholaOficial Me gustaría poder entrar en el cráneo de alguno de ellos para comprobar si hay circulación de impulsos eléctricos o simplemente circulación de aire...,"['gustar', 'poder', 'entrar', 'cráneo', 'alguno', 'comprobar', 'si', 'circulación', 'impulso', 'eléctrico', 'simplemente', 'circulación', 'aire']",[],['RaholaOficial'],2,0,0,1449823891,josepmaria Mac Hado,Mc_Hado,2013-05-22 14:14:05,0,22,69,2022-07-01 05:22:10,2022,07,01,05,22,8,La Magdalena Contreras,-99.2684129061,19.2689765031
1542846000515076096,tránsito,palabras clave,"Se reporta REGULAR calidad de aire en la #ZMVM, al registrarse un máximo de 65 puntos de partículas PM2.5, en la estación UAM Iztapalapa. jc

Escucha el reporte del tráfico y clima cada 15 minutos en #PanoramaInformativo a través de #iHeartRadio.
👉https://t.co/yC5ay0DRQp https://t.co/T9PpXawOWY","['reportar', 'regular', 'calidad', 'aire', 'registrar él', 'máximo', '65', 'punto', 'partícula', 'pm2', 'estación', 'uam', 'iztapalapa', 'escuchar', 'reporte', 'tráfico', 'clima', 'cada', '15', 'minuto', 'través']","['ZMVM', 'PanoramaInformativo', 'iHeartRadio']",[],5,0,3,38277042,88.9 Noticias,889Noticias,2009-05-06 15:09:11,1,336698,194,2022-07-01 07:22:05,2022,07,01,07,22,7,Iztapalapa,-99.0567989642,19.3491663204
1542857700731674630,tránsito,coordenadas,"@BernardoBolanos @m_ebrard @Claudiashein Este gobierno piensa que los problemas ambientales, de tráfico y calidad del aire se van a resolver solos. Al igual que los problemas de inseguridad vial. Nuestra alcaldesa @Claudiashein se basa en creencias, no en datos.","['gobierno', 'pensar', 'problema', 'ambiental', 'tráfico', 'calidad', 'aire', 'ir', 'resolver', 'solo', 'igual', 'problema', 'inseguridad', 'vial', 'alcaldés', 'basar', 'creencia', 'dato']",[],"['BernardoBolanos', 'm_ebrard', 'Claudiashein', 'Claudiashein']",5,1,1,281316561,Ruth Pérez López,ruthtzin,2011-04-12 20:06:14,0,5139,981,2022-07-01 08:08:35,2022,07,01,08,08,16,Miguel Hidalgo,-99.1843501,19.3998346
1542865776058994688,tránsito,palabras clave,"Tránsito muy lento Periférico canal San Juan tránsito MUY LENTO, carros en puente vehícular. @UCS_GCDMX @C5_CDMX @Claudiashein @OHarfuch @ClaraBrugadaM @OVIALCDMX @GobNeza @A_QuinteroMX @telediario @Alc_Iztapalapa @IztacalcoAl @inveacdmx #TránsitoGCDMX #AsuntosInternos @OVIALCDMX https://t.co/eREmAIMPeY","['tránsito', 'lento', 'periférico', 'canal', 'san', 'juan', 'tránsito', 'lento', 'carro', 'puente', 'vehicular']","['TránsitoGCDMX', 'AsuntosInternos']","['UCS_GCDMX', 'C5_CDMX', 'Claudiashein', 'OHarfuch', 'ClaraBrugadaM', 'OVIALCDMX', 'GobNeza', 'A_QuinteroMX', 'telediario', 'Alc_Iztapalapa', 'IztacalcoAl', 'inveacdmx', 'OVIALCDMX']",1,1,1,2574120409,andy,Soy_Andy_MTY,2014-06-17 22:12:05,0,224,257,2022-07-01 08:40:40,2022,07,01,08,40,7,Iztapalapa,-99.0567989642,19.3491663204
1542872494872330240,tránsito,palabras clave,"Cierre vial sobre la Av. Cobá en dirección a la entrada de la Zona Hotelera de Benito Juárez. 
Reportan tránsito lento en la Av. Tulum, Bonampak y Sayil. https://t.co/JPveIKdgT6","['cierre', 'vial', 'av', 'cová', 'dirección', 'entrado', 'zona', 'hotelero', 'benito', 'juarez', 'reportar', 'tránsito', 'lento', 'av', 'tuum', 'bonampak', 'sail']",[],[],0,0,0,236523250,TV Azteca Quintana Roo,AztecaQRoo,2011-01-10 13:50:48,0,36841,2866,2022-07-01 09:07:22,2022,07,01,09,07,14,Benito Juárez,-99.1611346584,19.3806424162
1542883662559076354,tránsito,palabras clave,"#CruzRojaMexicana está atendiendo un #accidente de #tránsito en #Amsterdam, #Hipódromo, #Cuauhtémoc con una #ambulancia donada con tus aportaciones https://t.co/SS2WOybsZz","['atender', 'donado', 'aportación']","['CruzRojaMexicana', 'accidente', 'tránsito', 'Amsterdam', 'Hipódromo', 'Cuauhtémoc', 'ambulancia']",[],0,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43836,370,2022-07-01 09:51:45,2022,07,01,09,51,15,Cuauhtémoc,-99.1490557562,19.4313734294
1542895698059870212,tránsito,palabras clave,"#PrecauciónVial | Cerrada la circulación en carriles laterales y centrales de Reforma a partir de Gral. Prim con dirección al Oriente, por manifestantes a la altura de Budapest (antes Milán), alcaldía Cuauhtémoc. #AlternativaVial Insurgentes y Av. Chapultepec. https://t.co/4ZgDiymwfG","['cerrado', 'circulación', 'carril', 'lateral', 'central', 'reforma', 'partir', 'gral', 'prim', 'dirección', 'oriente', 'manifestant', 'altura', 'budapest', 'milan', 'alcaldía', 'cuauhtemoc', 'insurgentes', 'av', 'chapultepec']","['PrecauciónVial', 'AlternativaVial']",[],2,1,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1942070,135,2022-07-01 10:39:34,2022,07,01,10,39,15,Cuauhtémoc,-99.1490557562,19.4313734294
